gene,logFC,pvals,adj_pvals,cluster
PDLIM4,2.1727312,3.372852290893404e-05,0.00032294844044777524,11
IL32,1.7188404,3.2797042230664486e-05,0.00031483846406946695,11
PA2G4,1.3683895,3.582193209269772e-05,0.0003406587537060318,11
SNORC,3.460594,5.05785676142546e-05,0.00046554767737368646,11
NUDC,1.3125042,4.742401394879536e-05,0.00043946971954908357,11
TBCA,1.0106649,4.647876381370658e-05,0.0004314819311031089,11
EIF3J,1.205343,4.802563528771128e-05,0.00044447091430012626,11
SNU13,1.0447348,4.946908620408339e-05,0.00045608648168531086,11
EIF2S2,1.1644585,5.896153901679783e-05,0.0005363788934533268,11
CAST,1.2889218,6.480481234798684e-05,0.0005844630844215721,11
ORMDL2,1.7673266,7.12562938583394e-05,0.0006373352939473499,11
MYO1B,2.642476,7.754225473229083e-05,0.0006880541708930599,11
GCLM,2.4443345,8.09051879100356e-05,0.0007152453631234855,11
LCN2,3.175894,8.33043908533344e-05,0.0007347127461508517,11
MYDGF,1.1575629,7.412748427996645e-05,0.0006601991370776299,11
ITGB1,1.2184718,7.49228274921235e-05,0.0006663979201573361,11
GARS,2.402384,8.521591769408146e-05,0.000749011293337837,11
LGALS3,1.116798,7.242901985299806e-05,0.0006469618521676187,11
EIF4A1,1.4254236,8.369409943016132e-05,0.0007378435146355065,11
HNRNPAB,1.4263812,8.74552226352234e-05,0.0007666846895995891,11
CXCL5,5.6802983,0.000116686641885127,0.0009943563657187613,11
IFRD2,1.9770924,0.00011449297969488417,0.000977649957216423,11
DEFB1,3.856956,0.00012149702036125032,0.0010319401265983027,11
TPM1,1.0923741,0.0001109966631618114,0.0009509422935147679,11
ITGA2,3.1146026,0.00013637995564037448,0.0011452979699884329,11
CAV2,2.658988,0.00013650592695811173,0.0011460689101632105,11
WTAP,1.6528546,0.00013841930874743694,0.0011603904110716776,11
TSC22D1,1.4353564,0.0001420937204835948,0.0011891131433982667,11
CCL20,4.1850843,0.00015862096390993822,0.0013129627450757593,11
G3BP1,1.5000378,0.00015310137202542639,0.001272342199976419,11
MALL,2.8842587,0.00016419194393613596,0.001355442281949775,11
NME1,1.4406815,0.00015590569032715768,0.0012937240869033142,11
PHLDA2,1.916265,0.0001612998623466366,0.001333208152530443,11
EIF5A,1.3804927,0.00015889484179764456,0.0013145835400473753,11
PIGR,5.2547307,0.00017807061924778714,0.0014578146546717179,11
WDR1,1.3133757,0.00016248872055300685,0.0013420423974558982,11
SAA2,3.956181,0.00018390499898618583,0.0015019132142672653,11
CMPK1,1.4646059,0.00018687352631708266,0.0015239302081695282,11
CEBPB,1.1175997,0.0002115177514850477,0.0017045463658070653,11
MYH9,1.4206427,0.00022708799007462282,0.0018174083214251787,11
PPA1,1.053791,0.00022524217332181337,0.001804358188532826,11
USP53,2.923545,0.0002641697639053472,0.002083357171678639,11
MARS,2.6805382,0.0002739215769162544,0.002150152963105099,11
VCL,2.0467017,0.0003031190526921848,0.0023611045393285117,11
NME2,2.1646502,0.0003162790051634332,0.00245505996579188,11
DRAP1,1.2567818,0.0003145777814207399,0.002443551034421731,11
KTN1,1.0608662,0.00031755032675131057,0.0024637879966610474,11
GNL3,1.4759426,0.0003514569228091404,0.0026981498393090814,11
LTF,3.200678,0.00038361537391442706,0.002910392050772178,11
LDLR,1.9055318,0.00037457292522470717,0.002854055085179896,11
WDR43,1.9443063,0.0003795289995631418,0.0028839560884339234,11
MSMO1,1.8805641,0.00037885289900470813,0.0028794709008649255,11
MTHFD2,1.4273163,0.000368293956873599,0.0028132424521743076,11
ERRFI1,1.9555116,0.0003860417862463189,0.002927476272323713,11
MGLL,2.3426497,0.0003978111944630174,0.0030032069462656583,11
TNFAIP2,2.496237,0.0004372525974806478,0.0032743669060277757,11
PSMB7,1.1122348,0.00041196218026277626,0.0031009029372068625,11
CAPN2,1.5691999,0.0004326590016050543,0.0032428638151586874,11
TUBB6,1.7353733,0.00045224951070011154,0.003373865844838176,11
SLC39A14,2.7242017,0.0005035562668582489,0.0037120397245478083,11
LRRFIP1,1.1231629,0.0004925489509242768,0.0036421041364530795,11
RSL24D1,1.0375761,0.0005015485309322081,0.0036996787499444014,11
NUTM2B-AS1,1.675501,0.000527537358058063,0.0038650350647936853,11
POLD2,1.2799003,0.0005158946193866625,0.0037921589806811417,11
PHLDA1,1.7161,0.0005302164843643967,0.0038812726106648254,11
MT1E,1.7859813,0.0005738528943366011,0.004167951478766552,11
KDSR,1.6499888,0.000578366447037647,0.004195283088254697,11
CHMP4B,1.1155584,0.0005665356142710388,0.004123735034345684,11
RAB7A,1.110172,0.0005764910593169636,0.004184394421240051,11
PDCD5,1.103445,0.0005890114237823583,0.004261439207308905,11
KCNN4,2.9842231,0.000632606274869904,0.00454839165389313,11
YWHAH,1.3016329,0.000614303006040696,0.004431993358918259,11
ISG20,1.7209707,0.0006295353520619159,0.0045321410696520115,11
EMP1,1.7360159,0.000643603734309136,0.0046175642465160925,11
EBNA1BP2,1.2315122,0.0006730745207412103,0.004801274457716065,11
RPL22L1,1.3554758,0.000691364250365318,0.004915016600572941,11
PAWR,1.634788,0.0007214310372939883,0.005104961692379254,11
NOC2L,1.6648542,0.0007315849405916916,0.0051724474056462745,11
BZW2,1.6162173,0.0007406090828755565,0.005225235433051965,11
S100A2,2.9915771,0.000770147079238464,0.005412005695524265,11
LIF,2.7827857,0.000787236789125563,0.005512465374542904,11
CAVIN1,1.63982,0.0007586492467213906,0.0053367983188511246,11
CD47,1.3711785,0.00077235710137285,0.005425649985360064,11
SRPK1,1.6727651,0.0008439376902314654,0.005879200079255315,11
SPTSSA,1.1679567,0.0008594227319384725,0.005973041411510217,11
CORO1C,1.8411204,0.0009007888299539227,0.006233414100574482,11
ABCF1,1.555916,0.0009020015816023817,0.006239231810378529,11
S100A8,2.9275002,0.0010100583678648882,0.006891025997323679,11
TOMM5,1.3950202,0.0009833845802827295,0.006732741826344771,11
NOP53,1.0367919,0.0010072921655206667,0.006878076468339168,11
ABCC3,3.1668365,0.0010777868420652425,0.0073030400948909694,11
NARS,1.474277,0.0011056587238863415,0.007473780584012855,11
PDE4B,1.8610276,0.0011313629508074858,0.007619888500609213,11
TNIP1,1.7055078,0.0011626257357071536,0.007814755471213155,11
PLRG1,2.0780551,0.0012257920897995678,0.008185206546678737,11
HIGD1A,1.665541,0.001286794392868388,0.008565265078626434,11
CALD1,1.4586039,0.00128946948741928,0.008579665954677657,11
FSTL3,2.8675182,0.0013862440928629706,0.009163581615829109,11
NPM3,1.7015496,0.0013678876468563173,0.009061884172073422,11
AREG,2.5698721,0.0014162915617213455,0.009340117041229975,11
KATNBL1,1.6565112,0.0014508622144374895,0.009543708479005262,11
MFGE8,1.4966089,0.0014793440965509927,0.009712014159799734,11
IARS,1.9195497,0.0015844270201827446,0.01033111716250961,11
ELL2,1.7409092,0.0016163921538011766,0.010512974448447792,11
SMTN,2.2116873,0.0016686532025670772,0.010821403145263406,11
ZFAND6,1.0953848,0.0016223574174725698,0.010545637623923926,11
REEP3,1.6183864,0.001699864235310747,0.010996170938583946,11
ANKRD36C,2.6573415,0.0018209329458758303,0.011686933015235596,11
ANXA11,1.1195056,0.0017899544431420565,0.011510134581562062,11
NUTF2,1.2637087,0.001852298312885365,0.011870068343998477,11
MTRNR2L1,3.5290904,0.00201009034941561,0.012766604887284412,11
CD3EAP,2.324139,0.002008393330672931,0.012758242557594847,11
PALLD,1.4374318,0.0019949394886607102,0.012689600870314599,11
CYP27B1,5.1037855,0.0022237038355730956,0.013951599391873775,11
KRT17,1.7023841,0.002142086608886189,0.013495065166914287,11
DEF8,1.988479,0.002211461046082423,0.01388257812963701,11
CEACAM1,2.44339,0.0022740297431195666,0.014235392238516869,11
SCGB3A1,2.864873,0.0023172209743106474,0.014465272417523437,11
SFRP1,1.5841235,0.0022457814680086163,0.014082212790891193,11
TXNRD1,1.9213141,0.0022923807608415973,0.014331545778077914,11
MTHFD2L,1.7213567,0.002369700770333875,0.014743486094930163,11
MRPS24,3.0758274,0.0024226797390173743,0.015028500300791892,11
SH2D3A,2.6179898,0.002431942915965562,0.015069240226196365,11
S100A1,1.7953626,0.0024582892768319053,0.015212819305206446,11
SLC7A5,1.7611576,0.0026736370969093182,0.016361332214456386,11
NOP16,1.6876826,0.0026725266976040584,0.016359563054829353,11
C6orf132,1.6384159,0.002705442990917088,0.01653485119503463,11
LETM1,1.8700757,0.0027516781279640166,0.016781815638264818,11
TAP2,2.163289,0.0027518555204214695,0.016781815638264818,11
CSF3,2.8306952,0.0027557044900751626,0.01680223310336503,11
CDC42EP1,1.6821933,0.002778039006656823,0.016926104690695096,11
MAP4,1.2509845,0.0027993706613054672,0.017040597341351483,11
PSME3,1.5567187,0.0028861582219379843,0.017511691917876618,11
THOC6,1.6102943,0.0029139277519398135,0.01765782307638903,11
C12orf29,2.2041252,0.003119096222524642,0.01876885654820578,11
MGP,1.1935248,0.0029310670861481393,0.01775526840102849,11
ACAT2,1.9417769,0.0032510317357965003,0.019458039873367312,11
PPM1G,1.1508878,0.0032609435862010782,0.01950344308572938,11
CYP24A1,7.458977,0.003381200036511438,0.020145468909802112,11
BCL10,1.9200712,0.003379012449800534,0.020141364240049708,11
CTSV,2.7561061,0.00342396468929576,0.02035144420408809,11
BZW1,1.0920469,0.003430393237919537,0.020386041742214596,11
NAMPT,1.2771704,0.003450820763339537,0.020500173436622634,11
CYSTM1,1.3040253,0.003529845868831911,0.020917766835069105,11
WWTR1,1.8322005,0.0035793331916727155,0.02116988442636123,11
PPP1CB,1.0016074,0.0035243680805987832,0.020889252677825196,11
PSTPIP2,2.027698,0.00361174689974729,0.021335259380842526,11
SESTD1,1.6395351,0.003604665018664582,0.021308436621612397,11
ARHGDIA,1.0583656,0.003606840039259952,0.021313781141088454,11
EIF6,1.0829083,0.003705306364488456,0.021791983302000228,11
ACTR3,1.065356,0.0036916948766978924,0.021734796885961735,11
MXD1,2.1670482,0.003810803258707244,0.022314621525890307,11
RELB,1.7277719,0.003808136612344055,0.022302900316855587,11
TGM2,3.078858,0.0038887579338203583,0.022708755992071793,11
EVA1C,2.2525072,0.0038949125947472163,0.022735688016083604,11
TCP1,1.0142184,0.003889156322700098,0.022708755992071793,11
MMP3,2.9805617,0.003984677888181774,0.023178994285033797,11
TRIO,2.07719,0.004111310408065617,0.023800045287699145,11
CCT2,1.0008134,0.0041008691301804515,0.02375600198538558,11
MET,3.7033195,0.004367525605903891,0.0250846640941522,11
TFCP2L1,3.20067,0.00438631712489541,0.02516187150438121,11
TARS,1.7094051,0.004526309930415295,0.02586319614583636,11
SARS,1.1963279,0.004507034069133003,0.02577140543584105,11
SMIM12,1.4376694,0.004578915043665182,0.026150415371968987,11
GNG12,1.5520874,0.004647221407050728,0.026490899594474586,11
WBP4,1.5805932,0.004727316626206777,0.026897188627582953,11
CLIC4,1.2733502,0.0048578423020548865,0.027495256269528003,11
RRP7A,1.4763988,0.004996817732185763,0.02814905015755887,11
LARS,1.5139903,0.005076231335827813,0.02853391574241674,11
G0S2,2.434837,0.005195664463596916,0.02911255960132044,11
TSFM,1.8290695,0.005225941114338494,0.02924800449124436,11
TNFRSF1A,1.2159506,0.005489377647198971,0.030533866611061476,11
PTPN14,2.353346,0.005609414850931989,0.031098410498365262,11
AZGP1,1.0378722,0.00546041124706277,0.03039290634545841,11
SQLE,1.2487816,0.005629719832246688,0.03117081826780611,11
NPAS2,2.9330904,0.005851047337085899,0.032169951691397185,11
GLIS3,2.7998269,0.005912285238244197,0.032450328780223955,11
COL6A2,1.5048834,0.005848639949966639,0.03216943794060857,11
CCDC50,1.4099803,0.006005780043619114,0.032872041195011206,11
RPL26L1,1.1912394,0.006080262847337068,0.03322008407925275,11
GAL,3.2524529,0.0062302205356281,0.03391645311578232,11
CNN3,1.0247542,0.006108946410767673,0.03334963729875627,11
KLK10,2.9006603,0.006672968434906764,0.03601835118686961,11
PKP3,1.5800318,0.0067821884987613835,0.03651386588073123,11
HMGXB3,1.9582303,0.0068688531987588725,0.03689753445540861,11
VNN1,4.6804333,0.007022721683849071,0.037646650083665655,11
SGMS2,2.7348363,0.007112593430296725,0.0380544737989444,11
ANXA1,1.439665,0.007344290766233101,0.03913804521611446,11
IL6,1.7401965,0.007306078278332074,0.03895297592330887,11
MYC,1.048778,0.007349674717577519,0.03916051464690509,11
TIAM1,2.334273,0.007694387255481898,0.04084150070202854,11
GMFB,1.678011,0.007707254618391531,0.040883920157436394,11
VPS37B,1.6867456,0.007799350501289849,0.04132017298432519,11
ITGB6,2.262445,0.007964640326165966,0.04204974046591101,11
NDFIP2,1.6856712,0.007935769455520195,0.04192155560523656,11
KIAA1143,1.7117983,0.008265083671133324,0.04343085875191647,11
HMOX1,1.4473968,0.008261824547176168,0.043420535433537424,11
ARID5B,1.1242024,0.008475039993310582,0.04440889180059838,11
SMARCD1,1.737107,0.008669579537507285,0.045315001911723836,11
MRPL19,1.4722506,0.008677444764902694,0.045341980816264414,11
KRT81,2.6557207,0.009002161041023351,0.046790869901900546,11
MRTO4,1.4115826,0.008962537589564248,0.046621041143234246,11
MIR22HG,1.8872939,0.009067607109289604,0.047050836951219456,11
FAM3B,1.9423072,0.00920446699626922,0.04767248726403117,11
EMC8,1.4059148,0.009323395258350228,0.048176860323574947,11
HYPK,2.4620373,0.009476607768714687,0.04884064246626603,11
MELTF,2.4787805,0.009650332921805787,0.049598807313865755,11
RPL21,1.1307777,3.2674042365555113e-14,1.0437333856981754e-12,10
RPL9,1.0483665,3.37855036830471e-13,9.26573654156241e-12,10
HSP90AB1,1.5594175,7.82495001851768e-12,1.785419378034704e-10,10
MT2A,3.881745,2.2502342962253133e-11,4.807331753483646e-10,10
VIM,2.8287048,2.066209740601056e-11,4.442483391634617e-10,10
EIF1,1.2979622,9.81821124749696e-11,1.9314523369636103e-09,10
TUBB4B,2.3320875,3.046344234811893e-10,5.61106161338966e-09,10
YBX1,1.6850398,2.737679200898189e-10,5.061989971186668e-09,10
RPS17,1.5654387,2.0571031705246248e-10,3.861068687328844e-09,10
TNFRSF12A,3.2719822,9.072621356552247e-10,1.5511695747580796e-08,10
RPL26,1.0399983,4.454718759938987e-10,8.04175037282635e-09,10
RPL31,1.0546496,5.179091137192982e-10,9.216254932015708e-09,10
NFKBIA,2.5628526,1.965508220142702e-09,3.231623098617959e-08,10
NCL,2.0864196,3.346565389816725e-09,5.3248173500874186e-08,10
CD63,1.640183,2.8673264059008992e-09,4.612613668120962e-08,10
RPL4,1.0194211,3.3189106480391786e-09,5.2858301066420746e-08,10
CCL2,4.705665,8.847204055592387e-09,1.3217998718424241e-07,10
GEM,5.897296,1.2598038481804477e-08,1.831602985341153e-07,10
NNMT,3.6463587,1.1253723576192588e-08,1.646863623338026e-07,10
EIF5B,1.5913131,1.0607052231418735e-08,1.5652051865112884e-07,10
GNL3,2.863741,1.9689511637432778e-08,2.7794861524879325e-07,10
NOP16,3.7065156,2.630725046022927e-08,3.6476704741072753e-07,10
EIF4A1,2.4911387,2.6155406942096837e-08,3.631119636775124e-07,10
PRNP,2.9980466,3.5785670867626516e-08,4.883186275716278e-07,10
RPL36AL,1.2663393,5.7485678734009396e-08,7.61804484558439e-07,10
CD59,2.1600544,1.2404079612289172e-07,1.559389933567433e-06,10
H3F3B,1.1679976,8.535501611012458e-08,1.1006891946750053e-06,10
ANXA5,2.402286,1.9635865891806367e-07,2.3940624423012625e-06,10
ATF4,2.0689747,2.526865656897244e-07,3.0345005727887743e-06,10
GCLM,3.2258914,4.2625232819963436e-07,4.938490272934002e-06,10
CXCL3,5.1782856,4.477662671913482e-07,5.1663324278861404e-06,10
DDX21,2.5085151,4.1453248535919216e-07,4.811015256551095e-06,10
PLPP3,4.0269995,4.757757656124235e-07,5.476319476460637e-06,10
CXCL1,5.7261252,5.219647172612612e-07,5.9507880970972e-06,10
CXCL2,4.9925427,5.478711547114873e-07,6.206060925423166e-06,10
HNRNPDL,1.440144,4.408346012903282e-07,5.093363197340302e-06,10
GRPEL1,2.7269852,6.60901053952539e-07,7.381712371169534e-06,10
SLC3A2,2.3206947,6.494799463757326e-07,7.26624645810155e-06,10
NAP1L1,1.4916941,6.005100587220977e-07,6.763501638548649e-06,10
SQSTM1,1.7136073,6.237911351522493e-07,6.999858970940647e-06,10
NPM1,1.548535,6.735636672396679e-07,7.505647495975316e-06,10
MYC,2.9741433,8.207245893714609e-07,9.022590446446467e-06,10
SBDS,2.0945017,1.0274486262641293e-06,1.1113077837318658e-05,10
TXN,1.7017013,1.0210751529294644e-06,1.1047703775615214e-05,10
PDLIM4,2.9738142,1.2315009466009587e-06,1.3171483816946033e-05,10
SOD2,2.6174538,1.414521904147376e-06,1.4985621979471616e-05,10
EIF5,1.920502,1.4341509292306214e-06,1.5169617255542186e-05,10
CAVIN1,2.8187685,1.5518312473984084e-06,1.6291071007508613e-05,10
EIF4E,2.0504746,1.9484793630755188e-06,2.0127485776691092e-05,10
PRRX1,3.684109,2.186549415623686e-06,2.240044408962555e-05,10
PPP1R15A,2.1062837,2.100865247872323e-06,2.1588578823187986e-05,10
BTG3,2.6483502,2.244657806518761e-06,2.2967683797573447e-05,10
MEG3,4.444346,2.495589209394157e-06,2.5349654049754522e-05,10
DCN,3.9039893,2.750666519816737e-06,2.7706828264429724e-05,10
CAV1,3.45561,3.0833762880766175e-06,3.077046238571194e-05,10
FGFR1,3.1234813,3.1805662302104265e-06,3.1683805146269055e-05,10
RAN,1.5568309,2.858863717891552e-06,2.8700732703322524e-05,10
SON,1.3111243,3.308622630918249e-06,3.274550358914989e-05,10
CTSL,3.5908537,4.061886093012357e-06,3.9524143152227285e-05,10
SRSF7,1.875133,3.810691100082705e-06,3.733987443408531e-05,10
CALD1,2.3119876,3.95839290786504e-06,3.862916977675336e-05,10
CEBPB,2.0504656,4.3736424851813334e-06,4.220263020583058e-05,10
YWHAE,1.3863212,4.287604079007028e-06,4.149178546277402e-05,10
CD44,1.6874007,6.301936499661892e-06,5.924138232487655e-05,10
TUBA1B,1.4304178,5.5733237077291795e-06,5.276174159778279e-05,10
HSPA9,2.2089632,6.864290764035574e-06,6.415023029159019e-05,10
IL1R1,3.9169676,7.402233620715163e-06,6.882999380536132e-05,10
MRPL32,2.226033,7.120826636159246e-06,6.638122462574132e-05,10
FOSL1,4.255565,9.426178481257308e-06,8.62185580692259e-05,10
MAP1B,3.597577,1.0104498278366923e-05,9.17225918145345e-05,10
TPM2,3.0351014,1.0964886523764594e-05,9.894357247607969e-05,10
NOP56,2.1894298,1.4270910613006787e-05,0.00012552339472359327,10
ATP1B3,1.8144674,1.50229510457658e-05,0.0001318035053690899,10
HSPD1,1.8233569,1.5672283354645386e-05,0.0001369987114928749,10
IL6,4.732364,1.774716868488094e-05,0.00015337742459664816,10
TNFAIP6,4.376737,2.1070673509383393e-05,0.00017964704122476572,10
TCP1,1.7342694,2.471081533010258e-05,0.00020777775306767877,10
GPATCH4,2.4634552,2.6649019835380305e-05,0.0002227348054568878,10
TAGLN,3.4803586,2.7483958673470474e-05,0.00022942744098229794,10
SEC62,1.2737396,2.7872576309182146e-05,0.00023244009994686184,10
KDM6B,2.5615714,3.271669506149032e-05,0.00026922244088749926,10
PA2G4,1.687093,3.540898876883009e-05,0.00028981280924727425,10
CDKN1A,1.993512,3.7979172745467734e-05,0.0003085899789379199,10
MTHFD2,2.2929668,4.467008848868474e-05,0.0003586410051679602,10
APOD,3.1070082,5.487780736747582e-05,0.0004322819485468545,10
RND3,2.5649214,5.779437633009451e-05,0.00045418959149196345,10
NOP58,2.048899,5.7999124986989926e-05,0.00045547849477607796,10
SLC25A5,1.070183,5.856205218236344e-05,0.0004594689572511466,10
TWIST2,4.828671,7.808963271980693e-05,0.0005994974527477784,10
FBL,1.5901529,7.638059637369714e-05,0.000587318107054144,10
SPHK1,3.004023,9.91180676076575e-05,0.0007474188636754588,10
SNRPB,1.2750479,0.00010650296164412465,0.00079861744612242,10
UBE2D3,1.170241,0.00010648237786531227,0.00079861744612242,10
VASN,4.3361645,0.00012130365232249413,0.0008971655573426186,10
S100A6,1.0814433,0.00010248698913701674,0.0007712623070775586,10
BRIX1,2.2858963,0.00012725559858018913,0.0009372595590641467,10
CCT2,1.7328504,0.00012479671245377942,0.0009209695340840957,10
EIF4A3,1.7851641,0.00012815429261610212,0.000943050269556095,10
HNRNPH3,1.7689202,0.00013578716550824495,0.0009937676889181855,10
ADAMTS4,3.8456085,0.00015956110545410005,0.0011536622198827268,10
SERBP1,1.2565382,0.00015070650215892728,0.0010950707948250823,10
AKR1C1,5.9770837,0.00016588711154112777,0.0011960489269563555,10
CXCL8,3.7305217,0.00017392484834895106,0.001247807495402775,10
TUBB2A,2.7478104,0.00017452614754864907,0.001250808016010521,10
