names	scores	logFC	pvals	adj_pvals	cluster
KIF22	3.35869	2.5378544	0.007155560071573411	0.02663462882706068	22
CXCL14	3.342219	3.796097	0.007359964371010512	0.027352971187597074	22
CTSK	3.3283305	3.7113314	0.007558980459653677	0.028052197786816106	22
TP53I11	3.310351	3.4070988	0.007832678888512214	0.029003740627024526	22
TCEAL4	3.30833	1.9339722	0.00771610005380687	0.02860363747841912	22
MMP24OS	3.3048217	2.3478992	0.007839685846570448	0.029023278474593753	22
GOLPH3L	3.2889855	4.0366774	0.008138165117209295	0.030058605461547955	22
WFDC2	3.2819438	2.413669	0.008083787649528882	0.029874209073694168	22
PCAT18	3.277441	5.6762695	0.008316948754147594	0.030661549589235487	22
MAPT	3.2567174	3.4212089	0.008570689530468347	0.031517322392439304	22
C4orf48	3.254177	2.6459534	0.008568694066214508	0.03151343943803737	22
BMPR1B	3.2395644	3.0757663	0.008775330375779253	0.03220210839951212	22
ATP5PF	3.2353253	1.1356854	0.00852710469652534	0.031377687177855884	22
TMEM101	3.2067573	2.9509983	0.009307893938186543	0.03397128080312458	22
PTRHD1	3.189835	2.1703734	0.009512052896114643	0.03466359910784238	22
NDUFB11	3.1103494	1.2321128	0.010709675082144004	0.03857115987653732	22
SELENOH	3.0900378	1.0907004	0.010870964384208082	0.03911844398784715	22
ANKRD30A	3.0675626	2.1362157	0.011621921689884726	0.04156481301710538	22
NDUFA3	3.0532653	1.7960621	0.011983900028283697	0.04275175397241687	22
TFF3	3.0495462	2.7559354	0.012041095940774203	0.04292840124888473	22
ATP6V1F	3.040174	1.1914537	0.012014075045045789	0.04284573004634565	22
FAAP20	3.039362	2.074734	0.01232662240279449	0.04381130041455229	22
PGR	3.0071118	3.8783088	0.013134689428448854	0.04644219039844013	22
HSPA1B	3.0040224	1.8600041	0.012980874806705936	0.045941914307452134	22
JUN	2.9819148	1.3280663	0.01322487105881333	0.04672657749748845	22
MRPS30-DT	2.9725375	3.1466587	0.013866222561945942	0.04883828320384636	22
KRT8	20.573652	4.2777996	4.834636743578109e-19	7.648988255488365e-17	15
KRT19	19.970137	3.8817382	1.1992553162961744e-20	2.4231459375837337e-18	15
KRT18	15.046027	4.296567	8.504454643588596e-15	6.68027899767225e-13	15
XBP1	12.981489	2.2759674	9.418510413570934e-15	7.329611549456675e-13	15
PPDPF	12.783611	2.3502908	1.2095092399501767e-13	7.697941065876448e-12	15
IFI27	10.358353	4.3742805	7.552356795427465e-11	3.0013459629790595e-09	15
AGR2	9.761883	4.060222	3.344788057631239e-10	1.1859147594187039e-08	15
STARD10	9.487386	3.4365933	6.240433190923395e-10	2.1015097355096545e-08	15
MDK	8.816996	2.8104784	2.099803606037766e-09	6.461423188083735e-08	15
PBX1	8.808264	2.756009	2.3456027113255753e-09	7.165196770543818e-08	15
AREG	8.332539	4.5320377	9.130331436850112e-09	2.560538852202254e-07	15
SMIM22	7.97948	2.3337789	1.2930558246392448e-08	3.5346687379156403e-07	15
ATP6V1G1	7.4462724	1.195191	2.9208418330413064e-08	7.484183034533113e-07	15
CLDN3	7.381455	2.9610164	7.72379800745582e-08	1.839942535284628e-06	15
CXXC5	7.2462835	3.0486856	1.1562457756530748e-07	2.6418010600258704e-06	15
ADIRF	6.9570446	2.5366218	1.8023952506764458e-07	3.974631104729695e-06	15
ZFAS1	6.8602037	1.5717871	2.127894845636662e-07	4.6075998074563775e-06	15
PSMA7	6.773502	2.0215194	3.413210391848419e-07	7.0991635357415105e-06	15
LY6E	6.557466	2.1123238	5.273176295496646e-07	1.0465538824097811e-05	15
HMGN1	6.3912983	1.1313912	5.36920956172935e-07	1.0630971541320196e-05	15
HSPB1	6.3849797	2.516313	8.46132783200574e-07	1.618946929910465e-05	15
ADRM1	6.343932	2.441506	1.0568638558669614e-06	1.98256546921889e-05	15
CRACR2B	6.28521	2.8782125	1.250543334114738e-06	2.309717729600354e-05	15
MT-CO2	6.2402573	1.5621594	6.929599090472793e-07	1.3442780977070443e-05	15
LYPLA1	6.22264	2.9277089	1.500544460845078e-06	2.7264226306178094e-05	15
SLC9A3R1	6.1428227	2.310972	1.6872775249130186e-06	3.0328497032747887e-05	15
RAB11FIP1	6.023419	3.3762085	2.553068766353908e-06	4.423165263030807e-05	15
EFHD1	5.777236	2.327151	4.364601439370071e-06	7.211482604823229e-05	15
MT-CYB	5.764484	1.5835034	3.323604653626647e-06	5.6074961613325635e-05	15
NPW	5.7409716	5.2834806	5.491376215001631e-06	8.859367466443949e-05	15
SPINT2	5.730818	1.5580658	4.1369497835088246e-06	6.88280916114432e-05	15
COX6A1	5.5479302	1.544181	7.589880181585765e-06	0.00011883577234468942	15
TFF3	5.3444858	2.6518912	1.2834735730076246e-05	0.00019022972652341466	15
ATP5F1D	5.1969175	1.1397021	1.6207620431519917e-05	0.00023291336627832455	15
BST2	5.166336	2.0241952	2.091504612055396e-05	0.00029266231202732597	15
C19orf70	5.085345	2.390406	2.8199378672829908e-05	0.0003823101697919919	15
SLC39A6	5.0031714	2.634828	3.44187319799523e-05	0.00045756586973427673	15
PFDN4	4.994246	2.435408	3.5675146477786626e-05	0.00047295655652626134	15
EMP2	4.98729	1.7692742	3.332875383737809e-05	0.0004450158170619023	15
CRIP1	4.9479127	2.4889662	3.924558915118065e-05	0.0005129915454870421	15
LSM1	4.8988404	2.5234697	4.6227077076632826e-05	0.000594289916530219	15
CST6	4.8697186	4.1447396	5.1379213762379736e-05	0.0006516558475827437	15
ISG15	4.829071	2.5812185	5.3440366670836296e-05	0.0006733446049986927	15
IFI6	4.7983136	2.442187	5.765361859964629e-05	0.0007218215832216261	15
ZNF703	4.704324	2.669502	7.674138352580057e-05	0.0009342950072010443	15
PPP4C	4.6163206	1.43545	8.830225250525769e-05	0.0010585224629302533	15
POLR2J3.1	4.6162906	1.4687998	8.570240275952027e-05	0.0010299334614679576	15
ATP5F1E	4.5726433	1.3105915	0.00010508147203463903	0.0012375483333967093	15
PLPP5	4.5324087	2.134909	0.00011811208594210406	0.0013726948976382925	15
COX6C	4.52415	1.5588641	0.00010899581027275121	0.001276922274662364	15
H3F3B	4.501493	1.2570881	0.0001156448929211039	0.0013477572458188833	15
ELF3	4.4819627	1.9551985	0.00013103765744487003	0.0015005578929185338	15
MLPH	4.4767766	2.2145357	0.00013550802488514386	0.0015448928153203978	15
ZNF217	4.4332757	2.5876884	0.00015603999052641633	0.0017604229136382544	15
TFAP2C	4.406523	3.285479	0.00016987565316828172	0.0019024371562328338	15
ABHD11	4.4013567	2.5163312	0.00016912536644644112	0.0018959337954478882	15
KCNK15	4.391377	4.594107	0.00017926243486362497	0.0019935813420957713	15
NELFCD	4.386029	2.1432571	0.0001739444050888162	0.0019428136167445836	15
GPX4	4.3648214	1.1169082	0.0001676502443650407	0.0018806544636280366	15
RAMP1	4.346232	2.9989104	0.00019517032055881733	0.002150528160927494	15
GID8	4.3007317	2.1717384	0.00021941906735631757	0.0023879088053855445	15
NSD3	4.2856674	2.0587173	0.00022703109007396284	0.002460371499893631	15
CLDN4	4.285629	1.6122396	0.00021277539208410196	0.002325415257703768	15
EIF4A1	4.2777014	1.4725373	0.0002190027040240238	0.0023841511508178458	15
TMEM205	4.25878	1.838732	0.00024087898569726888	0.002591187318560646	15
FAM210B	4.198281	2.6379018	0.00029081354749361897	0.003065423380415925	15
TMBIM4	4.1940436	1.5858489	0.000279835527608067	0.002959938010565177	15
NHP2	4.190695	1.3920835	0.00027888417858468824	0.0029526686344409814	15
ARFRP1	4.164838	2.5239718	0.00031388144866340993	0.0032838108763628923	15
VPS28	4.138409	1.4162333	0.00032123031371605784	0.0033565065272119303	15
WDR34	4.106433	2.036941	0.00035946085625308556	0.0037143181083132294	15
PARD6B	4.0761013	2.8453379	0.0003991620581425288	0.0040681539325914794	15
TSPAN13	4.0548687	1.5144463	0.0003956262426818636	0.004038253136272789	15
EEF1D	4.024626	1.002021	0.00043363219544171266	0.004380860682924845	15
RARRES3	4.0231123	2.0237892	0.0004433044444386297	0.004461108422117036	15
GRINA	4.018652	1.7221001	0.0004470702065983751	0.004493611567130986	15
PRLR	4.0181036	2.2187493	0.00045586306438933277	0.0045751355603478785	15
TFF1	4.0048833	3.2663255	0.0004756919235237643	0.0047412228364352264	15
HSPA1A	3.9940562	1.5875673	0.0004662064447947165	0.004669164038477034	15
SNRPE	3.9770787	1.2077717	0.000487126163270506	0.0048396619200995385	15
CRIP2	3.9486916	1.6238947	0.000527240516014056	0.005192065222439065	15
PSMB6	3.9344738	1.3085107	0.0005448356708937923	0.005344935138183295	15
HSPA1B	3.9319916	1.3510548	0.0005326182742109019	0.005235799981039819	15
KAT6B	3.904161	2.201739	0.0006092257978342931	0.005904086242461724	15
PQLC3	3.8868904	2.642556	0.0006477662343141303	0.006237934902420398	15
TRPS1	3.8632703	1.3821795	0.0006439135552845148	0.006204396598045938	15
MRPL57	3.859539	1.3524591	0.0006690692836185722	0.006408124740676908	15
ERGIC3	3.8174233	1.6209736	0.0007597289871827184	0.007135835888853418	15
COX14	3.8078203	1.11555	0.000737708656330886	0.006960192979463923	15
GSDMD	3.7928262	2.1990888	0.0008200075919808226	0.007637843555298187	15
DSP	3.7648613	1.3425664	0.0008387857456367583	0.007797592210200252	15
PPP1CA	3.758229	1.3387725	0.0008678743799498517	0.008041263695551927	15
SCD	3.7447321	2.1303139	0.0009217037042982119	0.008460951486241956	15
TSTD1	3.7248726	1.3312207	0.0009408286314016723	0.008605490353379736	15
IFITM3	3.7162337	1.4519583	0.0009559870528673502	0.008722731702998855	15
ERLIN2	3.7097766	2.8057258	0.0010246110958859976	0.009263202363103032	15
MT-ND4	3.693488	1.1901661	0.0009728901078140676	0.008857683796468958	15
NAA38	3.6864822	1.2539024	0.0010321495487145896	0.009325828925085442	15
SERINC3	3.6856186	1.7556478	0.00106783678305591	0.009597765158696042	15
YWHAZ	3.6818705	1.1604841	0.0010608831602908991	0.009548076826104672	15
SLC2A4RG	3.6642282	2.5733294	0.0011503357250658615	0.010226188856197737	15
ERGIC1	3.6621716	1.8433446	0.0011316762088535567	0.010092409391427052	15
H2AFJ	3.652658	1.6101959	0.0011468985178814549	0.010206453485874735	15
SNRPB2	3.647073	1.8203295	0.0011901738074693983	0.010538442364395747	15
ESF1	3.5902636	2.4924927	0.001386416342594324	0.012094093770339718	15
CISD3	3.5796323	1.6763086	0.0013913062458696084	0.012120987738366892	15
OSBPL2	3.5660274	2.617464	0.00146969306798434	0.012727281812733764	15
CAPS	3.5357945	2.93535	0.0015930126111609467	0.013658291408729374	15
ZMAT2	3.5327137	1.496205	0.0015595880024652454	0.013388825490321679	15
RTF2	3.5301802	2.0400245	0.0016076720875269105	0.013752341108834507	15
DCXR	3.5256066	1.5054439	0.0015954761010704862	0.013665440221145348	15
SMIM26	3.5207856	1.3221366	0.0016110251211068924	0.01377399785547955	15
ASAH1	3.5062928	1.5862167	0.0016703391735286713	0.014259314385168023	15
ZFAND2A	3.499785	2.4914737	0.0017373677775240014	0.014752671550868996	15
MZT2A	3.4992757	1.0718918	0.0016517664891883437	0.014107944948781826	15
SUDS3	3.4983919	1.6261618	0.0017139424635646055	0.014581259220014285	15
ELOC	3.490651	1.1117831	0.0017097695579354193	0.014551479508427277	15
EIF4EBP1	3.4624352	1.5029688	0.001870236323763667	0.0157177641030712	15
RHOB	3.4612894	1.2484078	0.001825228540322308	0.015393510301973985	15
TMBIM6	3.460156	1.0138029	0.0018554551385481061	0.015624860859161946	15
ARL6IP4	3.446854	1.158522	0.001935576431947369	0.016197896483020634	15
SCAND1	3.445292	1.1880214	0.0019295372966820446	0.016155419487771456	15
STAU1	3.4444497	1.4361825	0.0019555586493130144	0.01633658596677654	15
S100P	3.4371288	2.0849874	0.0020065498995114404	0.01670017126042512	15
SPDEF	3.431397	1.8272154	0.002037266167745183	0.016897117836879617	15
TMEM64	3.422675	4.3662605	0.0021369526848682694	0.017619353491437225	15
TCEA1	3.411691	1.6854331	0.0021543702929323464	0.017746264878872885	15
PIGT	3.386443	1.7139034	0.0022866935541385716	0.01871139021697044	15
C20orf204	3.383668	4.435748	0.0023549459016224167	0.019162358196583573	15
CYC1	3.3641903	1.4257107	0.0024093067419089357	0.019500617140532726	15
METRN	3.348391	2.025594	0.0025122461189848897	0.020231271807172196	15
SQSTM1	3.348286	1.0549748	0.002433062978959955	0.019669094490811948	15
MRPL15	3.3298886	2.54321	0.002674292369008818	0.021265633084145273	15
DDX18	3.3274639	1.1757699	0.002593225634322644	0.020748898139507588	15
UQCC3	3.324393	1.5960542	0.002664668781112165	0.021194132223685828	15
PKP3	3.3150456	2.358296	0.002759623205158813	0.021830311774582955	15
VAPB	3.3043456	2.1332564	0.002822103298841896	0.02224586762548908	15
FBP1	3.3023462	2.1397195	0.002835570958451578	0.022336281239413898	15
NEAT1	3.296731	1.0538492	0.0027929548270669833	0.02204199949521263	15
LURAP1L	3.288214	2.545071	0.002961187305450783	0.023173397902968903	15
SNRPD3	3.27589	1.1167558	0.002948716346717964	0.0230919670757103	15
RAB22A	3.2716053	2.196344	0.003073695027406257	0.02394907879843626	15
UBE2V2	3.2702365	1.5708547	0.0030487296318274554	0.023786331840224394	15
CLDN7	3.2639143	1.5302999	0.003085270590306666	0.024021137620584006	15
PUF60	3.2584882	1.388482	0.0031131051152994186	0.024204139701496936	15
COA3	3.2499814	1.3546343	0.0031821490008025217	0.02464952878427653	15
NDUFB10	3.2438104	1.0929618	0.003211537694863593	0.02483702693645833	15
FCGRT	3.2392619	1.3947393	0.003252128563127774	0.025110415316728515	15
LINC00992	3.1919246	6.1267037	0.003788280099704046	0.028643530844042697	15
KRT7	3.1889071	1.4369851	0.0036691135111971943	0.02790606264831408	15
TSC22D1	3.1829233	1.4763477	0.0037690003520289956	0.028523474911417993	15
TMED9	3.1766856	1.1670113	0.003802642201961626	0.02872262324877832	15
HIST1H1C	3.175174	1.9592003	0.0038704680445226657	0.029192572224271355	15
GPATCH2	3.169827	2.2844634	0.003956010486854089	0.029721323853887215	15
DEGS2	3.162384	1.7132113	0.003971742958018559	0.029815629040935654	15
GDPD3	3.1603215	4.915541	0.004086470042908048	0.030520918836777995	15
COMMD4	3.1489866	1.8683271	0.004134615649087449	0.030783383681696367	15
GSE1	3.145486	2.1043506	0.004187575019813931	0.031115519215679895	15
ATP5PD	3.1417377	1.087987	0.004126252092250266	0.03074158627857978	15
RRBP1	3.1186457	1.7819024	0.004466130761335951	0.032872172891369136	15
DSTN	3.1167426	1.258387	0.004452211798604779	0.03279851437228264	15
GNAS	3.1157556	1.1612651	0.00444504113991947	0.03276728019209647	15
ATF3	3.1138482	1.9417394	0.004511408805125791	0.03313272667675152	15
TOP1	3.1130188	1.3972032	0.004491397035456531	0.033021908804525976	15
NDUFA2	3.1101255	1.2253875	0.004512669966377476	0.03313473365636316	15
BABAM1	3.10181	1.5475175	0.0046193129829811075	0.033851076417340906	15
CHMP4B	3.0954022	1.218012	0.00465681725672807	0.034088674728921034	15
CTSA	3.092148	1.8214812	0.0047538254995295815	0.03470033973443345	15
CELSR2	3.0850356	2.835724	0.004879835677203178	0.0354811550940975	15
MT-ND1	3.0717998	1.2065066	0.0048980323982748784	0.035574903566595435	15
NSD1	3.0669904	1.8013617	0.005041924526127825	0.03646995698314716	15
GATA3	3.050712	1.2154982	0.005093541298186106	0.03679570723292272	15
PRPF6	3.0495784	1.7777166	0.005283416876017652	0.03794669923736789	15
PRDX5	3.0490723	1.0243536	0.005190698288398854	0.03738484245032982	15
SDC4	3.0374322	1.5883826	0.005402061787952168	0.03866635817962093	15
FLNB	3.017317	1.7432181	0.005699751078061429	0.040443272881163186	15
BCAS4	3.0031817	2.3037674	0.005941519463334649	0.041857698869923854	15
PPIC	3.0016036	1.6329867	0.005897346618397123	0.04161643234329011	15
SPINT1	3.0001047	1.5344704	0.005915411915183018	0.041726357738623265	15
SPCS2	2.9963038	1.0721151	0.005934398720104536	0.041833588090354895	15
PLPBP	2.9928644	1.8762025	0.006044914405167127	0.04246125111281897	15
ERP29	2.9928553	1.0445857	0.005948484854998906	0.04189796945012984	15
FASN	2.9844997	1.7022729	0.006146938573710353	0.04303370208741786	15
MT-ND3	2.9833734	1.147177	0.005984887167082256	0.04209249328393918	15
MNAT1	2.9797993	1.9762778	0.006252210874119839	0.04366133769078774	15
FAM217B	2.972478	2.5796032	0.006402863555427353	0.044555694297217605	15
PAFAH1B3	2.9699342	1.4060575	0.006360965008509321	0.04431930356261137	15
HIST1H2BD	2.9572525	2.9375043	0.006657598043445247	0.04608926645514902	15
CHMP2A	2.9477859	1.0291444	0.006631288882945698	0.045916610326771606	15
RAB27B	2.946181	2.0041664	0.006775054581902502	0.0467865154893127	15
EPCAM	2.9454906	1.343823	0.006707069691695794	0.046364761856794855	15
RHOD	2.9306064	1.8948611	0.0070386929007937435	0.04832888850809188	15
NDUFS8	2.922767	1.0559641	0.007068661644087172	0.048464836509470116	15
TEX264	2.9161506	1.661455	0.007274981179903942	0.04971681820602244	15
PLEC	2.9115715	1.4808785	0.007290629819859957	0.04980912410526825	15
MT-CO3	21.608242	2.1189384	4.01950104708504e-33	3.2802453678900083e-31	20
RPS11	18.350769	1.6027418	1.4679437350769655e-13	2.200996907385628e-12	20
MT-ND3	18.12185	3.152727	1.8883105472829581e-13	2.814925514063009e-12	20
RPS21	16.351788	2.0483065	2.1396665666645725e-11	2.6030669681717965e-10	20
RPL18	16.289553	2.0924072	1.0703543071046687e-10	1.2223613828599826e-09	20
RPS28	15.300914	1.2176955	3.549171579426088e-11	4.2228720803664564e-10	20
PRDX1	14.372813	2.2241857	1.8858196481326165e-10	2.1105197470142173e-09	20
METRN	13.79319	5.4926157	3.0931401063903813e-09	3.0639991821748314e-08	20
ADIRF	13.174528	3.839512	1.9634169909663904e-09	1.978815183113092e-08	20
MT-CO2	12.490089	2.3517523	2.2683192707576508e-10	2.5150974102638797e-09	20
PPDPF	12.453523	2.3857384	2.0555381766187167e-09	2.0679305933403832e-08	20
XBP1	12.121216	2.2680829	8.752725533100833e-10	9.114410652149489e-09	20
RPL36	12.00602	1.4841644	4.729048910362859e-09	4.5922706862327926e-08	20
H2AFJ	11.296978	2.7811062	1.4126755372745841e-08	1.3110832926321757e-07	20
ATP5MPL	10.838088	1.8772011	1.9296897674217038e-08	1.7621487745464573e-07	20
MT-CYB	10.715603	1.9893395	5.104412427053615e-09	4.936767509106266e-08	20
FASN	10.367963	3.7647254	8.196940978949387e-08	7.02256953703554e-07	20
UBL5	10.064518	1.6148884	4.8422953695856364e-08	4.248376379578128e-07	20
RPSA	9.921634	1.6296751	7.471057052280429e-08	6.435200939664557e-07	20
TRPS1	9.527241	3.1919599	2.035713676331403e-07	1.6747577242539021e-06	20
KRT19	9.524996	2.3237243	4.6977547103724515e-08	4.1280427230967353e-07	20
BST2	9.483762	2.7812333	1.6603297326145395e-07	1.3774207163399523e-06	20
RHOC	9.406619	1.9983293	1.326331275873904e-07	1.1118839621116376e-06	20
RUNX1	9.066858	3.5579035	4.4244842485175076e-07	3.5025165489621365e-06	20
DBI	9.050631	1.6658945	1.4416555845672274e-07	1.2049481675048435e-06	20
STARD10	8.580486	4.533204	9.275728060823604e-07	7.064423135515088e-06	20
TFF3	8.440497	4.0162296	8.564331342957168e-07	6.556864587403021e-06	20
TUBA3D	8.424485	8.086205	1.2531286797521465e-06	9.407159589876175e-06	20
ATP5ME	8.320947	1.8951449	7.865713291360772e-07	6.042691010204573e-06	20
UGDH	8.121697	4.0878806	1.68940413830108e-06	1.2483874025722962e-05	20
SERF2	8.024863	1.3538116	1.1567726033795717e-06	8.716987169165179e-06	20
S100A14	7.8627677	2.459989	1.6781668421455036e-06	1.2409037489506688e-05	20
MT-ATP6	7.8059196	1.9536765	1.0858253845319924e-06	8.20817426697939e-06	20
ELOVL5	7.745495	3.6833463	2.8177048389483268e-06	2.0289531559288497e-05	20
TMED2	7.7211313	1.796838	1.9284735879832645e-06	1.41693171116203e-05	20
IL6ST	7.611722	3.022088	3.1359884865959293e-06	2.2393908841582725e-05	20
YWHAZ	7.554827	1.445559	2.050820893215276e-06	1.502218466462843e-05	20
MT-ND4	7.437664	1.5577267	1.2945203139828586e-06	9.704851553710118e-06	20
MT-CO1	7.3708158	1.2486256	3.8664128107608845e-07	3.082561257088919e-06	20
PLA2G16	7.3662744	3.3155928	4.690426217580779e-06	3.269359637653302e-05	20
RPL29	7.252524	1.2697039	4.4610366651648145e-06	3.119191802924599e-05	20
SMIM22	7.1371274	3.0570643	6.271708285394773e-06	4.313294394103467e-05	20
CRISP3	6.946046	8.012775	1.0076446317295127e-05	6.785265728335592e-05	20
CRIP1	6.943314	2.4721265	7.138940448197601e-06	4.885680505468185e-05	20
RPS10	6.694404	1.7688801	1.0530570468450696e-05	7.068358296624071e-05	20
PREX1	6.6151724	4.471329	1.6139592237427135e-05	0.00010527772525000846	20
CCDC74A	6.5667677	5.230171	1.7693905965525515e-05	0.00011483577786178237	20
SCD	6.5085635	3.526953	1.8126544100511054e-05	0.00011734846857271592	20
LY6E	6.372082	2.0680878	1.8269354100081987e-05	0.00011822735980529613	20
POLR2L	6.2520385	1.864975	2.3316440515245394e-05	0.0001486517261588758	20
S100P	6.2270365	4.3331156	2.9110373288335502e-05	0.00018305043690739801	20
HSPB1	6.1857123	1.3566856	1.3064753977952606e-05	8.648212219745577e-05	20
MT1G	6.15564	3.824526	3.233026120246644e-05	0.00020163430475863276	20
NDUFC2	6.131454	2.3134208	3.086013517931505e-05	0.00019307588025543854	20
SNHG9	6.0011015	3.487805	4.2130528712186416e-05	0.00025904675775168554	20
RPL36A	5.935623	1.4116927	3.5494622168485516e-05	0.00022038599077252365	20
HSPA1A	5.9278393	1.6810098	3.287176677140861e-05	0.0002048210903362096	20
CRIP2	5.9176497	3.1521275	4.693762051563347e-05	0.00028681631075147795	20
GAMT	5.8158574	3.18703	5.628819459015286e-05	0.00033986720697539466	20
PRSS23	5.7953978	3.699903	5.8621475551901873e-05	0.00035319254741985646	20
MRPL52	5.7873063	1.920591	5.231807345408886e-05	0.0003170371276826729	20
CLIC6	5.773854	5.3805523	6.354280066541604e-05	0.0003810636647807473	20
SLC40A1	5.584826	3.1350493	8.172640596361744e-05	0.00048294316110389227	20
COX6A1	5.5717607	1.2247794	6.482791898730141e-05	0.0003881458819623486	20
AKR7A2	5.4042134	2.7067647	0.00011278919216219747	0.0006529633654667804	20
COPS9	5.333078	2.1417508	0.00012209003689680011	0.0007037329313551423	20
NDUFB8	5.2967057	1.5713077	0.00011660922908848375	0.0006738783860883586	20
GLUL	5.2602034	1.9726318	0.00013133918963262716	0.0007527764455686855	20
GPX4	5.248503	1.4458392	0.00012770077108406158	0.0007336778970418824	20
ECHS1	5.121749	2.3556106	0.0001821331681050138	0.001026020925665144	20
S100A13	5.0799866	1.9522454	0.00018532842945648558	0.0010433200490768684	20
ETFB	5.0769672	2.195361	0.0001936201501714808	0.0010874436465006091	20
EEF1A2	5.0684795	6.5938168	0.00021458662960666187	0.0011965835650269401	20
C1orf122	5.058264	2.3509269	0.00020463725690866115	0.0011460574777046927	20
KDELR1	5.050669	2.454815	0.00020970810270565365	0.001171717386781664	20
TMEM238	5.027795	5.4680147	0.00022980440528281768	0.001275292779217569	20
PGR	4.9742904	4.5377173	0.00025047781240918656	0.0013822435514999221	20
GNAS	4.9664793	1.8960934	0.00023538473591043542	0.0013038876015147671	20
SIAH2	4.926041	3.312677	0.00026877058124179383	0.0014763894637129067	20
SMIM14	4.923194	2.4370422	0.00026085847729758496	0.0014359846031574424	20
PTMS	4.909287	2.1053982	0.00026140216280620774	0.0014385053228356051	20
GRINA	4.8529377	2.4420576	0.00029750401354148816	0.0016233255438742565	20
ATP5F1D	4.84494	1.8120828	0.0002919154179301516	0.001594387727209773	20
SELENOM	4.820438	2.061272	0.00030554582109235546	0.0016647680937717177	20
NEAT1	4.7871647	1.3031354	0.000287979251261045	0.0015746840669296886	20
PTP4A2	4.7794647	1.7832956	0.00032512934141181734	0.0017663043797042056	20
TMEM141	4.755856	2.3925748	0.0003550523216376431	0.0019176827568515597	20
SLC38A2	4.7369757	1.8215604	0.0003457988041933607	0.0018713194081073753	20
HSP90AA1	4.7363553	1.0331422	0.0002998982987995329	0.0016358576744243184	20
CXCL13	4.7345185	6.2650633	0.00038648690966925335	0.0020744370998906107	20
MZT2B	4.719253	1.8051462	0.00036690188621173604	0.0019769086209522634	20
NQO1	4.7177463	3.040802	0.0003887240238295114	0.0020854434554167696	20
NDUFB11	4.7084823	1.0127836	0.00031364323625440233	0.0017063921795959299	20
ARMT1	4.6743903	3.241085	0.0004224953733688126	0.002255079140382454	20
APRT	4.6558275	2.0647597	0.0004247219902463943	0.002265521672209655	20
ATP5F1E	4.6084447	1.0656393	0.00042727374682889385	0.002278408385117318	20
FIS1	4.601488	2.1080198	0.00046779727631796064	0.002485409226196851	20
LGALS1	4.5846963	1.2739183	0.0003612781008367671	0.0019491119157416768	20
AGR2	4.5677505	2.691138	0.0004915639173217455	0.0026005592036101996	20
MMP24OS	4.5416846	2.5297763	0.0005318867406109024	0.0027971171475118027	20
GJA1	4.53711	4.187864	0.0005502423111773204	0.0028877605005787053	20
POLR2E	4.5125756	1.8253411	0.0005365744491742228	0.002819117105224406	20
PET100	4.4957886	2.276848	0.00057572753465494	0.003010206896315096	20
MZT2A	4.4615226	2.2731843	0.000614135369970144	0.003203034433862323	20
DEGS2	4.4282174	3.420422	0.0006685020093170827	0.0034634269222280304	20
CIB1	4.422421	2.2932546	0.0006609639568473082	0.003428609971638658	20
DHCR24	4.3722854	2.8746397	0.0007359293805923481	0.0037829589815245894	20
MORF4L2	4.3341384	1.4038105	0.0007150409605299088	0.003683487767951723	20
POLD2	4.314639	2.4826226	0.0008109540429375548	0.004140692579413689	20
DYNLRB1	4.300545	1.4608939	0.0007861791356668835	0.004023994260552867	20
DCAF10	4.2804136	3.4496126	0.0008832442484898113	0.004482507994945795	20
MT-ND4L	4.27471	1.8772764	0.0008469210013882518	0.004314486225328577	20
CHPT1	4.244187	2.5040164	0.0009231141145907287	0.004666491411829334	20
PSME1	4.2279367	1.4773715	0.0009015734022085334	0.004570688253246133	20
PPP1CB	4.20121	1.8407438	0.0009759473574202853	0.004916529035030608	20
CD9	4.15572	1.1192793	0.0009241679496340686	0.004670410908343573	20
FAM214A	4.1085434	3.0765274	0.001209528407303119	0.0059977516719920045	20
PRDX2	4.0735006	1.8139538	0.0012451926895571267	0.006160939371652985	20
GNB2	4.0398235	1.8191046	0.0013336722089742437	0.006577370910337467	20
BEX5	4.0279865	4.8656588	0.0014282801892598507	0.007010968217176152	20
COPE	4.014427	1.2303747	0.0013251258120674533	0.006539067950942247	20
NDUFAF6	4.008438	2.5045464	0.0014461006289949558	0.007092215411188743	20
SSR3	3.9460046	1.761165	0.0015985485481824658	0.007786113107042016	20
SLC9A3R1	3.9140553	1.7548649	0.0016743359904041796	0.00813425600436654	20
VPS28	3.9095178	1.6941874	0.0017074855228418312	0.008282107291632373	20
SMS	3.903696	1.7162865	0.00172266049601122	0.008349675678715654	20
SLC38A1	3.8820264	2.397505	0.0018387847343471918	0.008866400053872795	20
TNNT1	3.8731775	2.9093835	0.0018806747265277411	0.009055370514278922	20
TYMP	3.8314939	1.1115783	0.0017803800675057142	0.008605811765990656	20
KRT18	3.8031833	1.5986592	0.001996658097518322	0.009578076265569514	20
YWHAE	3.7741904	1.2512746	0.002148520938543478	0.010246486677049168	20
MCCC2	3.7358	3.5005643	0.0024743001674191463	0.01167729026528853	20
MAZ	3.719761	2.9932857	0.0025414247511676823	0.011958744048669364	20
ATP5IF1	3.7077954	1.3469917	0.0024727292163002445	0.01167151852574254	20
TSTA3	3.697913	2.0895152	0.0026060490100470648	0.012218268080233241	20
