cluster,gene,logFC,pvals,adj_pvals
0,CREB3L4,1.5397415,4.856583105563656e-07,9.600357901259803e-06
0,H1F0,1.3763348,4.967069855367572e-07,9.776121093186535e-06
0,ARL6IP1,1.121889,5.131462214146107e-07,1.0056001681710972e-05
0,BHLHE40,1.5646218,5.774081939723293e-07,1.1122931277509472e-05
0,CCND1,1.22753,5.428326509000501e-07,1.0503969072062365e-05
0,BTG2,1.2153572,5.255316172777694e-07,1.0254372041328445e-05
0,TACSTD2,1.0155323,4.752112251130168e-07,9.426955565707346e-06
0,TSC22D1,1.1471947,6.182998510574597e-07,1.1810243835741382e-05
0,ASPH,1.3674455,7.011695723194917e-07,1.3212163032677158e-05
0,TCEAL4,1.0597805,6.267377150138791e-07,1.1958815326375356e-05
0,CAMK2N1,1.7940007,9.35182771103211e-07,1.7071559004821656e-05
0,N4BP2L2,1.1011995,9.77593882730046e-07,1.7756357026300147e-05
0,NQO1,1.4555691,1.2407899636696864e-06,2.2029186749696774e-05
0,HACD3,1.1944312,1.5134433662437835e-06,2.6480876351255853e-05
0,ELOVL5,1.3337941,1.6297650554394202e-06,2.827057527267978e-05
0,SUSD3,1.795056,1.8000547035398175e-06,3.0811701238022924e-05
0,HSPA1B,1.1871467,1.8375949487756265e-06,3.13359206363648e-05
0,SERINC2,1.361809,2.0767102544308527e-06,3.48883473420464e-05
0,NME3,1.1208864,2.0732990677605642e-06,3.48633508360814e-05
0,ERBB3,1.3495681,2.298859236437944e-06,3.823066181551432e-05
0,WWP1,1.6657107,2.4341637935912012e-06,4.0112806442207004e-05
0,DUSP4,1.450135,2.3749823693846923e-06,3.9244581048164375e-05
0,MAL2,1.0237082,2.4570495747136583e-06,4.03798165374746e-05
0,CLDN3,1.262282,2.767066491819582e-06,4.498530430243369e-05
0,IRX3,1.4349715,3.1850857346607356e-06,5.113910461664761e-05
0,PLEKHF2,1.576745,4.175099661231189e-06,6.54123003968347e-05
0,GFRA1,2.2111347,4.466112992516909e-06,6.931269710218665e-05
0,PGR,2.5954804,4.6682759122075406e-06,7.201858507283922e-05
0,THSD4,1.7432412,4.546444597646848e-06,7.049906006975569e-05
0,H2AFJ,1.0066212,4.125362772811124e-06,6.480108404050888e-05
0,AFF3,1.9849141,5.092416483986662e-06,7.789893131242719e-05
0,BSPRY,1.8785719,5.350593537719714e-06,8.096010772808452e-05
0,ZFP36,1.1069225,4.800391061316028e-06,7.386815684930021e-05
0,ESR1,1.4017738,5.904792410835824e-06,8.84596463067942e-05
0,CYP4X1,2.557925,6.728961025866336e-06,9.940984231122989e-05
0,KNOP1,1.3420895,6.969447885408484e-06,0.00010246162353511728
0,CRIP2,1.0748072,7.636343940995812e-06,0.00011118394105898079
0,SLC12A2,1.6764295,1.0358127387966584e-05,0.0001460044907944559
0,KCNK6,1.6735151,1.1280678871161287e-05,0.00015681354746743917
0,KIAA1324,1.5291513,1.116375778807339e-05,0.00015553744762766898
0,MYB,1.9725465,1.1953258289384354e-05,0.00016464795821555483
0,FLNB,1.3776202,1.182949708204943e-05,0.00016344001037066312
0,SCGB2A1,3.5399048,1.418392084835307e-05,0.00018961057021983486
0,GALNT6,1.4901087,1.3718789111600877e-05,0.00018434432188731587
0,DNALI1,2.10393,1.535707462029595e-05,0.00020245650301243978
0,SHROOM3,1.8159521,1.5197980597341261e-05,0.00020075892883774288
0,CXXC5,1.3514035,1.4835417914284844e-05,0.00019701217621409623
0,EVL,1.1502315,1.438024185350275e-05,0.00019181062846095978
0,ANO1,2.9321065,1.7406552971545055e-05,0.00022618536610408404
0,C9orf116,2.59003,1.9678670858958876e-05,0.0002519175612008104
0,MSI2,1.2393003,1.8758758530851556e-05,0.00024184922893936427
0,RBM47,1.2456577,1.9292006465262385e-05,0.00024801858240837676
0,SLC44A1,1.3437967,1.9947681051005092e-05,0.00025463062944437834
0,AREG,1.7611581,2.1504458933004432e-05,0.00027202465253215027
0,GPR160,1.5103419,2.408475159287767e-05,0.0003010926152579955
0,SCCPDH,1.2326207,2.4468994178988646e-05,0.0003045479357491397
0,KRT15,1.781937,2.5812493127946405e-05,0.0003193877562664058
0,PSENEN,1.1700679,2.6096025792878486e-05,0.0003220167866218572
0,AL451165.2,2.0271564,2.9352229804117893e-05,0.0003578129587486517
0,AAMDC,1.4724799,2.9863817333564522e-05,0.00036258634749197863
0,SLC2A10,2.1352258,3.216032342302011e-05,0.0003870983948798709
0,CRACR2B,1.3487906,3.148715313818989e-05,0.0003797522454663794
0,RAB11FIP1,1.3476996,3.3547200450614416e-05,0.00040089617710739486
0,DEGS2,1.3627061,3.341110050314548e-05,0.0004000284140161943
0,MUC1,1.2458025,3.3620489918174205e-05,0.0004014747172244689
0,RABEP1,1.3347791,3.710852301214654e-05,0.00043708004979933746
0,PATJ,1.7038482,4.1304380162579405e-05,0.0004784529202959146
0,CRIP1,1.0904642,4.0557208888326956e-05,0.00047198818642008603
0,SRSF6,1.0851876,4.531860321226554e-05,0.0005189452434799351
0,ERBB4,2.2482095,4.914224117581862e-05,0.0005570990655372509
0,GADD45G,1.6172881,4.8432237601268006e-05,0.0005508190435859811
0,DHRS2,2.3132749,5.118885052082226e-05,0.0005759778357485693
0,BNIPL,2.4115684,5.26142318324761e-05,0.0005880013442831654
0,TCEAL3,1.0905356,5.1729193129468234e-05,0.0005795396068342835
0,PLPP5,1.2429533,5.3961294703137064e-05,0.000601202451803175
0,CSAD,1.469666,6.206896468413611e-05,0.0006806558516813886
0,RND1,2.0681636,6.556014317944285e-05,0.0007154778539516921
0,SULT1A1,2.0323908,6.768208928840755e-05,0.0007377469828809163
0,SEC14L2,2.2942777,6.807627837200586e-05,0.0007402631661963708
0,RSF1,1.1657,6.777102929652209e-05,0.0007380251260938139
0,BCAM,1.2914947,6.793665236331904e-05,0.0007391882937514311
0,TPBG,1.2477814,7.1057302166984e-05,0.0007689884873915934
0,CAPN8,2.4177551,7.938291107203423e-05,0.0008499551264044682
0,MAP3K1,1.4805701,7.710679061144646e-05,0.0008275398421632267
0,C17orf58,1.706256,7.895034944094141e-05,0.0008458232767824735
0,TSPAN15,1.3508872,8.137137331819253e-05,0.000866638592326014
0,ATP1B1,1.0802157,8.331633835913811e-05,0.0008857919445373
0,SPIN1,1.4470607,8.90353598686727e-05,0.0009361623946284397
0,ACADSB,2.3346899,9.296147670406559e-05,0.0009723673907758782
0,UGDH,1.3253536,8.910639587785883e-05,0.0009363661670017084
0,NEBL,1.6157373,9.474079914140575e-05,0.0009864253107617817
0,SYNJ2BP,1.6751628,9.575684798655166e-05,0.0009952892106950815
0,SLC39A6,1.0872054,9.462948998038059e-05,0.0009858326234910108
0,ZKSCAN1,1.0515482,0.0001055907583475665,0.0010850587735636837
0,NECTIN2,1.138946,0.00010896205843501024,0.0011141563347770605
0,FBXO2,2.1976657,0.00011608727901441838,0.001173627499550676
0,MAOB,2.0801613,0.00011642273336728692,0.001175707458355883
0,SYTL1,1.5564976,0.00011541102530890556,0.0011687461764103525
0,C3orf14,1.1719583,0.00011738106536846114,0.0011847252627695407
0,C16orf89,3.2429364,0.00013061974868353547,0.0013002439233313825
0,TMC4,1.5645581,0.00012647875487782967,0.0012638811409428987
0,RUNX1,1.0270334,0.00013756362925570974,0.0013589187506911446
0,SPAG1,2.4381773,0.00014942037582015754,0.0014624963026414663
0,NPDC1,1.0258887,0.00014989061857303656,0.001465516312229468
0,KLHDC2,1.265823,0.00015501888457084543,0.0015091446405025323
0,INPP4B,1.8463084,0.00016895314923353062,0.0016221471060149416
0,TRIQK,1.8051915,0.0001846539555925437,0.0017511281837057897
0,ATF3,1.0930985,0.00018566339911534963,0.0017575168049357847
0,FAM84B,1.3363984,0.0001895229688409522,0.0017883825383549923
0,SNHG19,1.125987,0.00019563629082039146,0.0018374606444047856
0,GREB1,2.26962,0.00020755448732368668,0.0019343651371292897
0,AMFR,1.6392145,0.00021037976760129967,0.001956672163832098
0,BPIFB1,5.3926015,0.00021875735117184148,0.0020211083102405557
0,NPY1R,2.145461,0.0002252825235138306,0.0020729422861600036
0,ENPP1,1.6293657,0.00022441691979545637,0.0020660261580153568
0,WDR61,1.149051,0.00022840372802549892,0.0020974034335958557
0,FAM110A,1.4644234,0.00023597511243595145,0.002156008499559724
0,SLC44A4,1.8762913,0.00024367247805576753,0.0022196236229733157
0,ANXA9,2.3635285,0.00025100618196011377,0.0022738576013947936
0,SCOC,1.0150682,0.000262009549202087,0.0023593875302465135
0,PDZK1,3.469301,0.00027676494223631527,0.0024592735823125915
0,NT5DC1,1.6635838,0.0002784324445648828,0.0024716674449694566
0,PRR15L,1.792158,0.00032135233055710096,0.0028045997573464465
0,AC008771.1,1.3644425,0.00031698426498746624,0.0027691439862302654
0,GOLM1,1.4214395,0.00032834124882984665,0.0028614624122781877
0,RAB27B,1.5726663,0.00033565279287982866,0.002909793484711934
0,MRPL23,1.0592916,0.00033399156793956295,0.002896777584708353
0,SELENBP1,1.3287176,0.0003535835044108691,0.003046296665615886
0,NEK10,3.202964,0.00037316640043620424,0.0031772603760953848
0,RASD1,1.2492279,0.0003562056471054694,0.0030630644046873074
0,INTS6,1.0973089,0.0003619443625275421,0.003099180661094358
0,TMEM30B,1.882441,0.00037809198746031994,0.0032131614893076512
0,GATA3-AS1,1.2916789,0.00037087594298669475,0.0031651921932767495
0,PKP3,1.4968176,0.00039429037179538115,0.003335185053446045
0,TMEM9B,1.0028591,0.00043713558421103573,0.003648230540973041
0,SERTAD4,1.5173687,0.0004511558796007383,0.0037462678101340277
0,PGRMC2,1.0826648,0.0004502435171750621,0.003740405240986412
0,SCNN1A,1.9587592,0.0004618405389352693,0.003823357958786054
0,DDAH1,1.7760774,0.0004697114430224818,0.0038807927655736224
0,TMEM150C,1.9585608,0.00047455356944029327,0.003915444949132542
0,MAPT,1.5822784,0.00048431266930241745,0.003985082050133873
0,CHAD,4.2389965,0.0005112560284062297,0.004185879867624085
0,KIF12,2.2278485,0.0005138865094501636,0.004205517271694409
0,MSX2,3.2353716,0.0005307695504017344,0.004310600197191864
0,SGK3,1.5162317,0.0005216462973303258,0.004255537296781014
0,TSPYL1,1.073852,0.0005184616814286545,0.004234140875233404
0,CCDC74A,1.711876,0.0005632107909924986,0.004527415524754334
0,AC245297.3,1.4724832,0.000571202270359907,0.004581497148147803
0,DUSP5,1.3486863,0.0005699951866924603,0.0045758648136289765
0,NTN4,1.8263717,0.0005809337160662894,0.004651318670995419
0,CPEB4,1.1712922,0.0005698115019479687,0.0045758648136289765
0,ERLIN2,1.5690953,0.0005858574131229613,0.0046866007624359746
0,FAM174A,1.3570478,0.0006053851078529337,0.004830024581888261
0,CETN3,1.7002393,0.0006397173525470976,0.005057198626088634
0,CA12,1.1050113,0.0006548718731460803,0.005163489536545889
0,RGL2,1.2809008,0.000670481496000294,0.005268234970956797
0,NCKAP1,1.0325665,0.0006691529916715015,0.00526464248265161
0,PRLR,1.1796517,0.0006818826390895351,0.005348544612192125
0,THUMPD1,1.0362962,0.0007338530635949992,0.00569946635980572
0,ELP2,1.1124909,0.0007692029337370021,0.00593839079209993
0,PEG3,2.4116488,0.0008112840513611274,0.006207744195450889
0,MPP7,2.6690078,0.0008266189299918085,0.006303795264603076
0,IL17RB,2.7019053,0.0008451839142981982,0.006434543811206821
0,DACH1,2.375032,0.0008429566163420641,0.006420283438837226
0,TSPAN6,1.4251128,0.0009059696279877525,0.00682848708795592
0,PRSS8,1.1659168,0.0009259886548873125,0.006959119546908091
0,FOPNL,1.2675315,0.0009572957176293148,0.007164698378805363
0,MTA1,1.1366236,0.0009895793359992278,0.007369804693368119
0,CANT1,1.1394676,0.0010463352552969845,0.007725832656932155
0,ZNF91,1.1761537,0.0010508171880094326,0.007749456129799424
0,RNF14,1.3916333,0.0010545797612597873,0.007767723418267439
0,C16orf45,1.982282,0.0011231867498789868,0.008212991615593543
0,CBR4,1.4437362,0.0011397714531643727,0.008310795306319623
0,GDF15,1.9786271,0.0011650518934370289,0.008483064902103252
0,MMEL1,1.9627846,0.0011899587813610718,0.008634793440901511
0,CAP2,1.9050547,0.001204448781200325,0.008722749922819932
0,ESRP1,1.2763453,0.0012140289022594412,0.008785110543415926
0,BAMBI,1.1449132,0.0013589827934129448,0.009690905230604426
0,IL20RA,1.8751893,0.001398404602061999,0.009913964682524675
0,ARFIP2,1.1188154,0.0013881683288396573,0.009856375752791408
0,ZNF281,1.1405933,0.0014508124197772012,0.010225068714347328
0,TMED7,1.1771797,0.001456671128597696,0.01026236982047821
0,SEC22C,1.2736214,0.0014858094152758524,0.010423091049034588
0,AKR7A3,1.8659434,0.0016533385608763357,0.011412821055980706
0,VTCN1,1.4282515,0.0016889931200010455,0.011632362570767078
0,FAM174B,1.4600488,0.001740849084009119,0.011917058665344902
0,CFB,2.2408442,0.001777099651843522,0.012121271725967738
0,TSPAN5,1.2728993,0.0017700859223420905,0.012085526243153767
0,AR,1.0525432,0.0018056916608117258,0.012267212396453876
0,FBP1,1.1023417,0.0018468661172296884,0.012501173303593188
0,AK5,2.962553,0.0019599399668645363,0.013095404268099319
0,BFAR,1.1453111,0.001939293008552814,0.012990969832238306
0,BCL2,1.2287635,0.001985948370756723,0.013249645239862759
0,NUPR2,1.3271914,0.002054925915244586,0.013609660966619879
0,BECN1,1.0039603,0.002061961877270323,0.013646288042818236
0,PLA2G12A,1.3754447,0.0021044631466702207,0.013876901949687557
0,REEP6,1.2994604,0.0021070355726891237,0.013888812300412999
0,LIPE-AS1,1.7214534,0.00223468395813003,0.014576508135668605
0,CYBRD1,1.1878277,0.0022355459960622616,0.014576885708856336
0,AC008268.1,2.8150454,0.0022855661810025282,0.014849626581732198
0,TJP3,1.7756991,0.0022800969369196514,0.014835361513116482
0,CADPS2,1.9372143,0.0023609297784229002,0.015213854992346931
0,DRC3,2.8837996,0.0023922914129402366,0.015377683135591371
0,P4HTM,1.3352808,0.0023694411596067674,0.015239527932257307
0,CPEB2,1.7428184,0.002411108811429913,0.015460265095433334
0,TP53INP1,1.2246054,0.0023992402862513585,0.015400505902577329
0,EBF4,2.5720708,0.002474308434197196,0.015776218426553842
0,LINC02482,2.0946965,0.002534172032653095,0.016101274600736997
0,TTC36,1.669076,0.002526116903973906,0.016066658945937715
0,ZNF92,1.8111277,0.0026713880432615565,0.016778086553633643
0,IQCK,1.6726879,0.0027312052821821396,0.01709549659879684
0,SPTSSB,2.0577147,0.002785716772478575,0.017318980462911478
0,AL121944.1,1.5102205,0.0027898828021463862,0.01732518175899539
0,ARHGAP8,1.5530345,0.0027969512554916923,0.01735718432327898
0,BIK,1.1829032,0.0028074835800612863,0.01739871960881058
0,BCKDHB,1.6620209,0.0028336444327450167,0.017546378163124914
0,OBP2B,2.6664615,0.0028639868436473545,0.01769227516954179
0,PPM1A,1.0903276,0.002939523452878832,0.018087149229577253
0,CDS1,1.2971531,0.0030517526721541978,0.0186573762860503
0,KIF9,1.1645412,0.0030712002137418463,0.01873853529671654
0,FRMD6,1.3017236,0.0030852550802364237,0.01879247944873846
0,BICDL2,1.2170117,0.0031342994798971417,0.019027276179536333
0,VAV3,1.1163076,0.0031309724140842388,0.01901981801276977
0,LRRCC1,1.3666955,0.003210466889166472,0.019405179493137928
0,PEG10,1.7422544,0.0033380777605866523,0.020056127134953347
0,IQANK1,1.8653924,0.003351102895822453,0.020114384831978013
0,SHROOM1,2.4099526,0.003370585942114957,0.02017121537560839
0,TOX3,2.1057365,0.003444171587071018,0.020523503734002742
0,CASD1,1.5082594,0.003490395911661726,0.020758007444452792
0,RIC3,1.6587489,0.003520539116331472,0.02092354510221003
0,TNNT1,1.1700466,0.003526372596004696,0.020944481011722516
0,ORAOV1,1.8994815,0.0035763905973118953,0.02116527337821506
0,MRPS28,1.4209405,0.0035683072871367425,0.021130441715283107
0,PLXNB1,1.6160407,0.0036630394294635844,0.021579433128984853
0,PRR15,1.6752458,0.0037184857606981604,0.02184926787169386
0,TMEM26,3.0280204,0.0038047721143250274,0.022248098102054765
0,IFT22,1.1266948,0.003843794350962182,0.022440083800287107
0,IKBKB,1.1068511,0.0038593065001925313,0.02250889605179859
0,CERS4,1.0641068,0.0038558642246269686,0.022503300321897315
0,ACOT4,1.884565,0.003985468783238243,0.023051880227747172
0,AUTS2,1.031774,0.00403540384649572,0.023271591059027052
0,COQ7,1.121915,0.004043489095507592,0.02329826027789769
0,MS4A7,1.1683649,0.0040733707654601594,0.023436120513483528
0,RSPH1,2.7005768,0.004181604218052355,0.02391111186941461
0,NDUFA7,1.3565929,0.00426505837707971,0.024243560113303197
0,NPRL3,1.2078001,0.0042735544714154056,0.024276628612769368
0,GAMT,1.003039,0.00425951710071046,0.02421965699014382
0,DNAJC12,1.333833,0.0043055161822603705,0.02441992860945987
0,LYPD6B,1.5290202,0.004359122523969125,0.02466993880486679
0,SAMM50,1.2109264,0.004393135923648068,0.02480821647600266
0,DIO1,2.6553757,0.004446716583945069,0.025056149057249694
0,MYO5C,1.5461718,0.004495912985875164,0.025286197547303473
0,SLC9A3R2,1.2161593,0.004560545134337239,0.02560997572804558
0,IQSEC1,1.6044693,0.004621990699402299,0.025855076312098383
0,PCSK1N,1.6968114,0.0047083978391327394,0.026246231363181004
0,MYCBP,1.3303865,0.004772977061773852,0.02654794574985413
0,LRG1,1.9821434,0.004861569387706263,0.026966238767121002
0,EMSY,1.6361463,0.0048554041368712225,0.026948533615757702
0,MCC,2.103409,0.004894846849668684,0.027067995376432043
0,LIMCH1,1.0476305,0.0048682088024498,0.026978410999623788
0,ZSCAN18,1.3877794,0.004939983702039445,0.027251090860276633
0,ZBTB18,1.5429091,0.004955555215921629,0.027307768395476384
0,HMGCS2,3.2180195,0.005103724185018854,0.02795021398847032
0,NME7,1.3951831,0.0050779683702992535,0.02785123529452786
0,GSTO2,1.1410925,0.005071753728332726,0.027825568956866623
0,ZNF664,1.180609,0.005087567773282424,0.027884452903834223
0,ARHGEF12,1.0102352,0.005144335710149345,0.028138615998152434
0,KIF3A,1.5859545,0.0052005451159218615,0.02835196430565882
0,TMC5,1.2414528,0.005182833116548885,0.0283068024772819
0,EPS8L1,1.4563042,0.005239415708557416,0.02848676921086391
0,ZBTB7A,1.0078889,0.0052365802885072175,0.028481033411448323
0,STAU2,1.260049,0.005306186808142552,0.028770435864289567
0,PI15,1.9647479,0.00536654163313317,0.02900396546923225
0,MB,1.225696,0.005399005484415391,0.02912731321904696
0,SLC4A8,1.9793165,0.00554925552117845,0.029754415198571034
0,NECAB3,1.5010928,0.00558020870002691,0.029882553354619736
0,CLMN,1.1755115,0.005566870818758686,0.029819937154739566
0,KIAA1671,1.4034851,0.005591083300050668,0.029923108054330808
0,TTC6,1.9744997,0.005720527650645432,0.03050779780030884
0,RNF183,3.5913923,0.005849196560785777,0.031056937919555886
0,LY6G6C,3.344664,0.00593551070314351,0.031331768318147095
0,RMDN1,1.1622862,0.005860083377324333,0.031080041100889085
0,ARHGAP32,1.2182529,0.005890327188977027,0.031188015951696384
0,SREBF1,1.0701208,0.005914685848412541,0.0312764032596774
0,LINC00052,8.56954,0.006069457626112554,0.03188092100508324
0,FGFR1OP,1.4799124,0.0060277227085983025,0.031707640609042784
0,ITPRIPL2,1.0976151,0.006052607185394407,0.031810846752578836
0,SYT1,2.4449003,0.0062112528667118945,0.0324470837795062
0,TMCO3,1.0274749,0.006169750014423424,0.03230475404721358
0,NKX2-2,4.497757,0.006313218857942181,0.032856651805316654
0,WIPI1,1.0371617,0.006203867100965561,0.03241784345321497
0,CASZ1,1.1938467,0.006282744623425017,0.03273564581455168
0,AGO1,1.5062537,0.00636413382800467,0.03306467580975656
0,ZC2HC1A,1.5084128,0.006450218114346948,0.0334257014747762
0,SLC35A1,1.4162283,0.006445492232595268,0.03341076285394751
0,PHYHD1,1.3498207,0.006616133243902419,0.03410026935235119
0,SH3GLB2,1.1795859,0.006759856293781964,0.0347324022214812
0,MIR29B2CHG,1.3823403,0.006852958779650546,0.03510132348084924
0,CXorf40A,1.6129751,0.0069073677415509085,0.03536002684300856
0,FMO5,2.296301,0.007069649536605993,0.036068544089517825
0,LRRC75A,1.5563524,0.007074267595328587,0.03608194954994972
0,MREG,1.6145978,0.007168317016189917,0.03650002318889737
0,ZNF626,1.4213811,0.007219067633869376,0.03668630193416041
0,LINC02584,5.9724565,0.007337635529782019,0.037143065972733494
0,CMBL,1.2043139,0.007264480471805888,0.036865408038192986
0,PITX1,1.196879,0.0072771316997156344,0.036898619949858824
0,FAHD2B,1.4910767,0.007327980461436438,0.037104553582250926
0,CAMSAP3,2.048226,0.00752542659236589,0.037913676442417034
0,KIAA1217,1.1073905,0.007468261117468302,0.037699016785393454
0,ISOC1,1.0882741,0.007506929467776261,0.03786257942748478
0,C17orf97,2.3563745,0.007654038800284492,0.038497436551819364
0,MOAP1,1.381589,0.0076036989377357865,0.03827610403897157
0,UNKL,1.6252493,0.007985862630559094,0.039834818905928646
0,HRASLS2,1.7783107,0.008021330956335492,0.03994578743008062
0,CDC42EP4,1.1447864,0.008012861380771215,0.03992554652260577
0,HDAC11,1.6507654,0.008053753244811593,0.04007422044158653
0,Z93930.2,1.1618613,0.00808320421243525,0.040165636721166055
0,EPM2AIP1,1.0381738,0.008103132664618411,0.04022056018935869
0,SLC25A24,1.0901585,0.00811909421915157,0.040266708867458416
0,CNFN,1.1110233,0.00812465310786206,0.040283256806951745
0,RAI2,2.1095977,0.008225443275042632,0.0406717431114833
0,SERPINA3,2.8246124,0.008326967128646959,0.041024777841122906
0,ZNF552,1.0541565,0.008288056005003827,0.04086634673008915
0,NEDD4L,1.0978798,0.008322382171247773,0.04101680848782174
0,TLE2,2.07012,0.008407118620396545,0.041355722993738984
0,MISP,2.4567504,0.008451396154627994,0.04152845163863964
0,FBXW9,1.5845479,0.008429116371952426,0.04143417348510965
0,ARHGAP40,3.2825663,0.0085650504375821,0.041950464545271744
0,FRY,1.8760667,0.008708380489753413,0.04257195607814458
0,TMPRSS3,1.6506957,0.008928647565898234,0.04336805852814504
0,PLA2R1,1.8836616,0.009006750633482666,0.04367719869800436
0,DYNLRB2,2.6502626,0.00920083156814738,0.044392726599895536
0,FAM241A,1.0444021,0.009092974760569278,0.043989419131262156
0,BAG4,1.4396136,0.009189776777540341,0.044374822495064935
0,YIPF1,1.1851367,0.009251077540883976,0.04459954324032017
0,MRPL49,1.0599686,0.009536124523845156,0.04569825270191886
0,CEP131,2.1518073,0.009716541257204059,0.0464115265795357
0,STAP2,1.0331458,0.009911165340286961,0.0471424020266024
0,FAM110B,1.4096748,0.01005894785882665,0.04768267464355405
0,INHBB,1.565656,0.0101309889952112,0.04789974292133395
0,E4F1,1.2448043,0.010088657509060576,0.04777353570186548
0,ACVR1B,1.74387,0.010140806311089873,0.04793282816196248
0,FAM213B,1.525336,0.010113726968192864,0.04785474517160847
0,RAB17,1.1817255,0.010174123554287238,0.048065243072339
0,ALG8,1.0615306,0.010171323524722269,0.0480645415882796
0,C5orf49,2.7462537,0.010345085747067632,0.04870658146073786
0,PEBP4,6.188839,0.010408295279115654,0.04889935074526525
0,CLEC11A,1.098885,0.01036768380619659,0.04878894194053104
0,DVL2,1.5171877,0.010553785703607155,0.049446490940627266
0,XPNPEP3,1.4584229,0.010600346702716062,0.049574944447919
0,TMEM101,1.0199552,0.010576232823768355,0.049513267664372154
1,SLPI,5.3072805,1.1664479112294757e-57,1.4096134191237805e-54
1,KRT17,6.1634984,6.284944740447e-56,5.794445886716092e-53
1,KRT14,6.424548,4.542560852485797e-55,3.921095265381431e-52
1,TACSTD2,4.230483,1.0345856508473592e-58,1.442610314839237e-55
1,CSTB,3.6792047,6.607578452058453e-58,8.555398185747398e-55
1,RPL39,1.7140868,1.5574082478287756e-61,2.8231139308392214e-58
1,UQCRH,2.4291139,7.4494118471998085e-62,1.500394317268788e-58
1,DDIT4,4.906162,5.072292676523647e-50,3.1705327361153153e-47
1,PERP,3.5012116,1.4322771173200086e-56,1.6226804566037373e-53
1,RPS20,1.9029632,4.692293493001523e-73,5.005545421376076e-69
1,GAPDH,1.9252915,7.371105436538834e-63,1.9088004035448493e-59
1,ANXA2,2.8558521,5.1392616744793475e-49,2.8230120113117312e-46
1,RPLP1,1.1978928,9.854423698649974e-50,5.590850629900353e-47
1,S100A10,2.2323363,3.2028295723097906e-56,3.2254273142921986e-53
1,PKM,2.4913564,9.200172114293932e-46,4.388724208310687e-43
1,YBX1,1.7610896,5.388364536288201e-53,4.2467340847520087e-50
1,KRT6B,5.6010423,3.117344828177026e-37,8.561834803085598e-35
1,MT1X,3.8585494,1.3014653384079027e-40,4.71833243786401e-38
1,RPL39L,4.312287,1.5244499293266866e-37,4.386302201413468e-35
1,CDKN2A,4.1581283,1.5890712024755338e-36,4.057055448911831e-34
1,KRT6A,9.096069,3.029704832374344e-33,6.0351054391703e-31
1,RHEB,2.6222827,1.1578021971687465e-36,2.9982114897254097e-34
1,RHOV,4.7805667,6.712635322914895e-34,1.3986200057296358e-31
1,PPIA,1.7719629,1.392842657357305e-38,4.279332008460317e-36
1,CLDN4,3.0247862,1.073620636073451e-35,2.702989065292145e-33
1,RPS29,1.21869,4.5074313964836113e-41,1.7022126859178838e-38
1,S100P,4.080349,5.652500903709932e-33,1.1121765553822267e-30
1,SLC25A5,2.2826304,2.1290312601314525e-35,5.2152634665409246e-33
1,RPL4,1.4458325,1.780952946267436e-38,5.3805556761649696e-36
1,SAA1,4.567848,7.581344518545592e-33,1.4315315842466243e-30
1,GSTP1,2.5487714,2.2122468266140398e-35,5.3468530968043594e-33
1,MAL2,3.0275264,8.06953476688008e-32,1.4482817496953982e-29
1,LGALS3,2.5553818,2.6967573984531795e-32,5.0396001403877096e-30
1,HSPB1,2.2911508,7.253196201288573e-35,1.6856241992404865e-32
1,ID1,4.667201,3.0824232677374826e-29,4.298083582636719e-27
1,TPI1,1.8809732,3.97562454638793e-32,7.2066146152374e-30
1,SAT1,2.0883863,7.148374425977529e-33,1.3639850865231019e-30
1,LAMP1,2.6003273,8.461271312019863e-30,1.267582355975075e-27
1,SERPINB5,6.10617,6.71741952482972e-28,8.456018314346412e-26
1,RAC1,1.9807445,5.324167000143688e-31,8.854236257945381e-29
1,SFRP1,4.101277,7.370766333105941e-28,9.151361734261056e-26
1,S100A11,1.4003823,1.8592243387534318e-34,4.060501155251019e-32
1,EMP2,2.5281694,7.140858886751402e-29,9.732507446627268e-27
1,TAGLN2,2.0617745,2.0933490681615757e-29,2.9878849258712507e-27
1,RAB11A,2.092831,2.7496546955882303e-28,3.6118109178933226e-26
1,GGCT,2.4660907,3.491512606238024e-27,4.1097824034595237e-25
1,FXYD3,2.1520154,5.466931436658552e-28,7.028302563993587e-26
1,NDUFA4L2,4.700614,2.2659090033488625e-25,2.2093545703412022e-23
1,PDZK1IP1,3.691184,3.975802766325721e-25,3.8488235339084617e-23
1,SUB1,1.5670718,1.0047263346579174e-27,1.222327132103629e-25
1,WFDC2,3.0148587,1.1716194924806396e-25,1.1931430640559861e-23
1,MT-CO3,1.5447365,5.7059866304709595e-33,1.1121765553822267e-30
1,SNRPG,1.8582491,7.110992340384367e-26,7.365769037379853e-24
1,ATP5MC3,1.781568,2.628586718607636e-26,2.81943144663909e-24
1,JUNB,2.0012782,1.304805448937404e-26,1.4600128625239704e-24
1,PTMA,1.0236627,2.8676470186595824e-26,3.039873538435219e-24
1,S100A6,1.7787731,1.6958371294371384e-28,2.2770696033560747e-26
1,YBX3,2.5083728,4.0832494414548146e-24,3.5246220297738774e-22
1,TSPO,1.7260051,6.698153997022698e-25,6.356933900734578e-23
1,SOX9,3.3047054,5.766112499173764e-23,4.373318881695516e-21
1,TPM2,3.0954247,1.2682343103984781e-23,1.021745926426365e-21
1,CEBPB,2.3527126,8.343328024246187e-24,6.812590409707686e-22
