gene	logFC	pvals	adj_pvals	cluster
TYROBP	1.4111528	0.005636810174176685	0.009165544998661276	30
FCRL3	4.383651	0.005700251634147868	0.009253655250240045	30
TNFRSF18	2.8300903	0.005758627439293338	0.009339217177058242	30
BST2	1.4004151	0.005897688315568806	0.009550912251933288	30
CTSC	1.3005244	0.0062036103406914985	0.010013898855030666	30
CLEC2B	1.6683367	0.006448595565828338	0.010392579477563798	30
MIR3064	2.1545703	0.006564464965146306	0.01055856318383619	30
PIK3IP1	1.2215399	0.0065674263003461094	0.01055856318383619	30
DGKA	1.5882494	0.006621749495893897	0.01063734858778136	30
CYSLTR1	3.1222239	0.006662386179565323	0.01069403881150132	30
TNFSF8	2.307292	0.0068370932394409495	0.010956880191411777	30
MS4A6A	1.5195627	0.007048687279218385	0.011286929190101496	30
PMAIP1	1.4161216	0.007203177544819848	0.011525084071711756	30
MST4	2.4041052	0.00726583718545774	0.011606343067216637	30
HIST1H1D	2.585197	0.007961072926319123	0.012618985877501918	30
MIR155HG	2.1962056	0.008071380272989963	0.012781283092620688	30
CCR2	3.7606106	0.008447296572719962	0.013344860304454916	30
PDLIM1	1.4915642	0.008827433147319095	0.01391242418805216	30
SLAMF1	3.4657023	0.008838050935720371	0.01391819044995334	30
CD82	1.2797842	0.00924341180170957	0.014533666354889261	30
ZSCAN16	2.3402448	0.010481315809595975	0.01640268514803752	30
INE1	1.9270049	0.010575607621934826	0.016524386909273166	30
ACSL1	1.2316023	0.011652797846626452	0.018108465962123472	30
ITGB2	1.0032667	0.011973768504799644	0.018592808237266528	30
EVI2A	1.3183713	0.0127660230970052	0.01976164566099876	30
ITGAL	1.3349845	0.013181710838058441	0.020373587075824484	30
DANCR	1.2676187	0.013378636028467221	0.02064604325380744	30
TNFSF13	1.5934632	0.014687684733021119	0.02261383330719187	30
IL27RA	2.0527096	0.016155133617395314	0.024720938970765594	30
GLRX	1.4687682	0.016248610030153758	0.024825989350884276	30
CASP8	1.3170545	0.017260743428993135	0.026312108885660265	30
FGR	2.155379	0.018331782975075605	0.027838698519477	30
RGS13	2.087358	0.019392491403544147	0.029360320065926038	30
CLECL1	3.521732	0.01966092286622186	0.02974421008505576	30
TNFRSF13B	7.3437924	0.01971601869647136	0.029805016925882635	30
PTGER4	1.0210536	0.020649233510080543	0.031121678236745356	30
TSTD1	1.4121376	0.020697724163128428	0.03117127133001269	30
CR2	9.727194	0.02213374481437233	0.03318402520895402	30
STAMBPL1	3.1521254	0.022183067061096386	0.03323305926756013	30
TRH	6.485233	0.023246303412496238	0.03477382709423521	30
PION	2.7064295	0.0233366814874964	0.03488293196935186	30
NT5C3	1.2815259	0.02379715942001744	0.0354652152310245	30
OAS1	1.7836094	0.024390881709406176	0.03626896908461885	30
ITGB7	2.0271397	0.025971427504788386	0.03859053121068111	30
GMFG	1.0064461	0.02720987033005446	0.04034080108236392	30
CD300A	1.2291663	0.027551261956252356	0.040816684379633116	30
TMEM71	2.2849476	0.02811123199224031	0.04155392755689625	30
CD244	1.9640105	0.032496345312063586	0.0478943925011991	30
MFNG	1.424122	0.03263494611473593	0.048027882435225794	30
PPP1R14A	1.808165	0.033790188784100214	0.04954573135498565	30
HMGB2	5.2617626	2.4467008362400464e-60	1.0131266402650295e-59	31
TOP2A	7.4486914	4.161546887170039e-47	1.4679177732522187e-46	31
MKI67	7.8026557	1.9867461520187132e-46	6.910421398325959e-46	31
MT-CO3	2.9595015	1.1523265132539105e-47	4.1302025564656283e-47	31
MT-ND4	2.6915925	1.477895635888134e-47	5.268790145768749e-47	31
UBE2C	7.279881	3.46942503749543e-43	1.1564750124984766e-42	31
MT-CO2	2.872385	5.228666758430999e-46	1.7998852868953526e-45	31
MT-ND2	2.9692187	3.0640885835100476e-42	1.0145988687119363e-41	31
TYMS	4.5577483	3.6188366953601526e-39	1.1488370461460801e-38	31
NUSAP1	6.277929	1.4613613479705374e-38	4.609972706531664e-38	31
CDK1	5.957955	7.770662563444953e-35	2.302418537317023e-34	31
BIRC5	6.8508615	1.3524655827126059e-34	3.995467009490712e-34	31
HIST1H4C	6.701522	4.879182601576323e-33	1.402063965970208e-32	31
CENPF	6.668743	1.6723328362772114e-31	4.710796721907638e-31	31
TPX2	5.8720293	4.1782135514443e-29	1.1400309826587447e-28	31
PTTG1	5.286234	2.7603178984387314e-28	7.440209968837551e-28	31
CDKN3	5.824859	2.1016270476909318e-26	5.516081490002445e-26	31
KIAA0101	5.014372	3.208341401267884e-26	8.376870499393953e-26	31
COL1A1	2.440916	9.052939714700375e-24	2.2717540061983375e-23	31
MAD2L1	4.734203	7.842133432955873e-23	1.9363292427051536e-22	31
GMNN	3.5620172	3.2089430201859185e-16	6.930762462604575e-16	31
CYR61	1.8546059	1.1723882434556318e-15	2.5024295484645288e-15	31
CCNB2	5.0160966	2.1579629180987166e-14	4.500444041915989e-14	31
KPNA2	2.6150725	2.1958266993350672e-13	4.4630623970224943e-13	31
CCNB1	4.3633227	5.498989401645039e-13	1.1020018840972021e-12	31
COL8A1	2.0078862	1.1570186810420482e-12	2.291126101073363e-12	31
CAPG	1.4807615	2.608820268678329e-12	5.125383631981e-12	31
DLX5	1.7893573	1.4356423122466839e-11	2.7795591718232022e-11	31
TEX30	2.463996	1.8775506321724434e-11	3.6037440156860716e-11	31
PCNA	2.090158	2.119897922851585e-11	4.061107131899588e-11	31
CDC20	4.9106297	1.01684852128779e-10	1.905995353866523e-10	31
FABP5	1.3613696	1.4589331380305216e-10	2.71935347256388e-10	31
PTN	2.07577	2.144851151079217e-08	3.707607867034083e-08	31
APOLD1	3.4829545	2.225989579252991e-08	3.837913067677571e-08	31
COL3A1	1.4788053	1.2801584731951176e-07	2.1533363720691633e-07	31
SFRP2	1.4389668	9.475777345410901e-07	1.5445439845820538e-06	31
COL4A1	1.0539339	1.5266113010780695e-06	2.4662541212892883e-06	31
COL4A2	1.1668392	1.929166218541442e-06	3.096574989633133e-06	31
SNAI2	1.1101146	3.4113661973585314e-06	5.4191679068443715e-06	31
PRSS23	1.2738383	5.1803082342070405e-06	8.100560178588024e-06	31
HBA2	1.5704944	8.177405164798543e-06	1.2687983188205654e-05	31
PPIF	1.5808429	9.439422971555134e-06	1.4600808927386133e-05	31
OSR2	1.424485	1.1533851180974563e-05	1.779915305705951e-05	31
VCAN	1.3507406	2.054257067378325e-05	3.131489431979154e-05	31
COL6A3	1.461415	3.5259987667571076e-05	5.334340040479739e-05	31
BEX1	1.8786174	0.00018607977805755428	0.0002712533207836068	31
PTHLH	1.9388815	0.00026523293780780164	0.00038383927323849733	31
SRPX	1.1546398	0.00044141000663360056	0.0006319398806493924	31
MCAM	1.028021	0.0004857190938657314	0.00069487710138159	31
C12orf75	1.4280277	0.000785493039713725	0.0011118089734093771	31
COL9A1	2.0687063	0.0008556156149919378	0.0012084966313445449	31
DLX6-AS1	1.2169079	0.0010121162749184992	0.0014195179171367452	31
HOXC10	1.1589519	0.0011681909702103146	0.0016281407250317973	31
PCP4	2.2860918	0.0017888256508431517	0.0024622514120346203	31
PRKCDBP	1.0221092	0.00640565277030066	0.008450729248417757	31
MFGE8	1.266176	0.006887252059976629	0.009062173763127143	31
HBB	1.2764806	0.009427938152103988	0.012252031386749821	31
CA2	1.5081657	0.01759326273689643	0.022411799664836217	31
TFF3	2.6936944	0.022569656891444027	0.028353840315884456	31
PTX3	2.707489	0.025143457702345117	0.03140969107101201	31
STMN2	2.4808211	0.03814661946924814	0.04654865096918626	31
B2M	3.1199987	8.60855738865198e-70	7.89775907215778e-69	32
GNG11	5.4345016	1.6601910406379566e-58	1.3176119370142514e-57	32
A2M	7.232049	1.4001982451396712e-54	1.0527806354433618e-53	32
PLVAP	8.457098	2.3579059645187007e-51	1.6842185460847862e-50	32
SPARC	4.789944	3.1673891668802382e-49	2.1995758103334988e-48	32
ENG	6.4823885	4.472737649486248e-47	2.962077913567052e-46	32
ESAM	7.264032	2.110350202043288e-46	1.3793138575446328e-45	32
CLEC14A	7.6503463	2.2383480505923705e-43	1.4166759813875763e-42	32
RNASE1	5.8857827	6.6426514930886554e-43	4.164671782500724e-42	32
SPARCL1	6.701278	4.716245527992877e-41	2.8757594682883396e-40	32
HLA-C	2.7529752	1.6164099976682145e-41	9.977839491779102e-41	32
ELTD1	7.314196	1.587113243439173e-39	9.503672116402233e-39	32
IFI27	7.3288836	1.5015228727453447e-37	8.78083551313067e-37	32
VIM	2.3515885	1.2703803518469229e-36	7.322076955890046e-36	32
RAMP2	5.5006137	5.3450647212169234e-36	3.045620923770327e-35	32
TMSB4X	1.8675884	5.401790503535108e-37	3.140575874148319e-36	32
VWF	6.3278747	1.9542867071597703e-35	1.0979138804268373e-34	32
CD34	7.318887	5.859077971046623e-35	3.246026576757132e-34	32
TM4SF1	6.4452014	1.5260006488291715e-34	8.33880135972225e-34	32
AQP1	5.1781473	1.4152340777643908e-33	7.547915081410085e-33	32
MTRNR2L8	2.6837406	1.739892523612136e-33	9.254747466022e-33	32
STOM	3.9918423	1.6047580875729318e-31	8.250684254873686e-31	32
CD74	4.271825	3.807210523860306e-31	1.9474222628441462e-30	32
RAMP3	8.022696	1.6750930665265196e-30	8.396456473817141e-30	32
S1PR1	5.665416	1.0423586198219276e-29	5.097108165388399e-29	32
HSPG2	3.9062796	1.322791995084949e-29	6.452643878463166e-29	32
COL4A1	3.7792883	2.2080450069106998e-29	1.0692711897872638e-28	32
COL15A1	5.0770426	5.817911718958388e-29	2.7903653328337597e-28	32
CAV1	5.042015	7.21870661396568e-29	3.4539266095529574e-28	32
CDH5	6.718747	3.4222641426506723e-28	1.6257786900953312e-27	32
ECSCR	6.479648	8.941685450362116e-27	4.158923465284705e-26	32
PDLIM1	4.895432	5.867172104169431e-26	2.6975503927215775e-25	32
CYYR1	6.5318894	1.9927250828696201e-25	9.0992012916421e-25	32
ICAM2	4.9282994	1.2973716803840978e-24	5.7918378588575796e-24	32
BHLHE40	3.2485175	3.3286755335320916e-23	1.4316884015191792e-22	32
S100A16	4.9780936	5.780513013844942e-23	2.4755944384774913e-22	32
PODXL	5.812005	1.9120258925401182e-22	8.136280393787737e-22	32
LGALS3	4.1382775	2.6692421488206577e-22	1.1310348088223127e-21	32
EMCN	5.9487157	4.663638473816278e-21	1.9074185986978642e-20	32
COL4A2	2.659013	4.806084371975293e-21	1.9576718419451296e-20	32
NOTCH4	5.0565515	6.788239145168359e-21	2.7538495517924374e-20	32
PRKCH	3.5453825	7.945987096031814e-21	3.204027054851538e-20	32
EMP1	3.1643584	8.019468188713406e-21	3.22715017654463e-20	32
CD93	3.859776	8.461281811106229e-20	3.292327552959622e-19	32
PRKCDBP	4.2685304	1.1548514750852073e-19	4.450294701677099e-19	32
PRSS23	2.9073427	1.0797444477730387e-19	4.168897481749184e-19	32
PLK2	3.6621304	1.7631958047484557e-19	6.768505968324206e-19	32
EFNA1	3.5714948	2.5176956658178286e-19	9.591221584067917e-19	32
TM4SF18	6.10414	3.9547550981800977e-19	1.4980132947651885e-18	32
APLNR	7.2187257	7.956316439548584e-19	2.985484592701157e-18	32
MTRNR2L1	1.8854941	1.322000389392552e-18	4.905381778822086e-18	32
MCAM	3.7905757	2.7377160839279447e-18	1.0065132661499796e-17	32
SLCO2A1	5.279802	4.009542178292907e-18	1.4580153375610572e-17	32
IGFBP4	3.2283592	1.4579354093602213e-17	5.253821294991788e-17	32
RBP7	6.9509687	2.508355239819037e-17	8.974437351767574e-17	32
INSR	3.3160565	1.4142344639058762e-16	4.944875747922644e-16	32
TIMP3	2.6805923	2.297639822510767e-16	7.950310804535526e-16	32
STC1	6.7305503	3.1326855200245633e-16	1.0802363862153667e-15	32
PPAP2A	4.7432103	4.1405465433163577e-16	1.42042763064026e-15	32
APOLD1	4.99444	7.350916270236988e-16	2.4918360238091484e-15	32
DUSP6	3.2603064	8.556779091533011e-16	2.8956951240382442e-15	32
IL3RA	5.612359	1.2752589133582636e-15	4.301041866301058e-15	32
GIMAP7	4.524452	1.9123058607280268e-15	6.406384793058716e-15	32
F2R	3.7102425	3.309584005785331e-15	1.1031946685951103e-14	32
DLL4	6.0855966	3.4256657972007124e-15	1.1399886180368427e-14	32
PSMB8	3.1945374	3.5275305039295945e-15	1.1719370444948819e-14	32
PLS3	2.7292597	9.042024552832554e-15	2.984166519086652e-14	32
LOC541471	4.463274	9.715634020628783e-15	3.195932243627889e-14	32
SLC2A3	2.5116882	3.851056331821823e-14	1.2362941675190443e-13	32
ARHGDIB	2.4063933	3.739836272833384e-14	1.2044561265163878e-13	32
SPRY1	3.0043292	4.6296981171924544e-14	1.4791367786557361e-13	32
ICAM1	2.983851	3.5710722705233945e-13	1.1055951301930014e-12	32
PLAU	3.8193147	3.736023369161913e-13	1.1548758482726161e-12	32
BST2	3.6931121	4.1587597209865965e-13	1.2835678151193198e-12	32
ADAMTS1	4.242082	5.945008133870938e-13	1.8236221269542755e-12	32
THBD	3.2627182	5.901584414371629e-13	1.8130827693922055e-12	32
EDNRB	6.0801888	1.1379674882302626e-12	3.4694130738727516e-12	32
TNFSF10	4.3694677	1.322076502832197e-12	4.018469613471723e-12	32
HLA-F	2.6867883	1.3590910151426017e-12	4.124707177974512e-12	32
C8orf4	5.2408137	1.4863016159733606e-12	4.5039442908283655e-12	32
IFI6	2.322706	1.98023379201848e-12	5.955590351935277e-12	32
LIPA	2.475596	2.2240633158630825e-12	6.678868816405653e-12	32
TGM2	5.4078217	3.907499309387172e-12	1.1646793768665192e-11	32
PRDM1	2.8450608	5.985968265598388e-12	1.7736202268439667e-11	32
HLA-DRA	2.3950276	8.43799432358023e-12	2.4817630363471265e-11	32
ITGA1	4.2086015	1.0928372283747465e-11	3.209507278633617e-11	32
SDPR	4.3832884	1.9756442571574704e-11	5.751511665669491e-11	32
H19	3.5093083	2.0172180031210382e-11	5.864005823026274e-11	32
IGFBP3	3.7252219	2.26944572261243e-11	6.578103543804146e-11	32
CLDN5	4.1843505	2.2878743462947182e-11	6.621922854688042e-11	32
PNP	2.7407753	2.3766606448286757e-11	6.868961401238948e-11	32
CLEC3B	6.5508223	2.5470285701340256e-11	7.350731804138602e-11	32
UPP1	3.1870823	8.552513771997665e-11	2.4400895212546834e-10	32
HLA-DRB1	1.5317135	1.2078379712566754e-10	3.416797655605871e-10	32
HSPA8	1.1198297	1.4113364182485219e-10	3.9755955443620337e-10	32
IFITM1	2.8802516	1.6329542455778398e-10	4.58695012802764e-10	32
HEY1	3.8526552	4.718572406574507e-10	1.3052759077661153e-09	32
LOC284454	1.9705504	4.988190316194269e-10	1.3779531260205162e-09	32
WARS	2.6683486	5.326982001964809e-10	1.463456593946376e-09	32
ESM1	5.4101534	5.660228688982486e-10	1.550747586022599e-09	32
GIMAP4	3.3972135	7.536376914560775e-10	2.047928509391515e-09	32
GNG10	2.3531	7.879952802735975e-10	2.138386106576927e-09	32
GIMAP5	3.803826	1.0916621762887958e-09	2.926708247423045e-09	32
MFNG	3.6472187	1.1204868915165965e-09	2.9999649036588928e-09	32
PLIN2	2.165476	1.2440007663939437e-09	3.3217643962455104e-09	32
ITM2A	2.2499223	1.6586224739319837e-09	4.4171037920958285e-09	32
PDK4	4.1171417	1.8851096446229883e-09	5.00693132701989e-09	32
CLEC2B	2.583821	2.0542974496750093e-09	5.449064853249361e-09	32
CCL14	6.9473367	2.9736790850765866e-09	7.835781515353324e-09	32
PSMB9	2.7980878	3.1602698616432428e-09	8.305571252676065e-09	32
ISG15	2.6990378	3.2924223364044545e-09	8.641528442006443e-09	32
TAP1	2.268067	3.542828683895415e-09	9.28657584245194e-09	32
STAB1	2.257872	8.716285483658847e-09	2.246465330839909e-08	32
GJA1	3.2668922	1.1563379640185454e-08	2.961172763171691e-08	32
RGCC	2.6134138	1.190845055422257e-08	3.0456395279341614e-08	32
THBS1	2.9638681	1.6977877830493582e-08	4.281936401133312e-08	32
APOL3	4.420825	2.2295255048635246e-08	5.601822876541519e-08	32
RND1	4.5345225	2.455077697468952e-08	6.145375963626914e-08	32
LHFP	2.110411	3.107958213311874e-08	7.740867280976024e-08	32
LPAR6	2.8767776	3.515384737718058e-08	8.733875124765361e-08	32
NFKBIA	1.6820806	4.5657363222337655e-08	1.1259522372956264e-07	32
GDF15	4.448709	4.767232289969366e-08	1.1741951453126516e-07	32
MYLK	3.2315416	4.911012673059001e-08	1.2066370204076172e-07	32
OSTF1	1.8937137	7.386417499954676e-08	1.794998177388743e-07	32
ACSL5	3.8266525	7.730902165531178e-08	1.8730442497343914e-07	32
HBEGF	2.9091759	7.735672751403036e-08	1.8730442497343914e-07	32
ENPP2	4.2626305	8.900041673683501e-08	2.1497685202134062e-07	32
SERPINE1	4.3401675	8.931553716932057e-08	2.1547777362924142e-07	32
IFNGR1	1.8268439	9.059621543697579e-08	2.183041335830742e-07	32
MLKL	4.0930767	1.1742120833922374e-07	2.8192366948192977e-07	32
CCND3	2.07612	1.2378752479609624e-07	2.9649706537987123e-07	32
OAS2	3.431062	1.8977638931177523e-07	4.497070836771925e-07	32
LAPTM5	1.6352367	2.2015854575156847e-07	5.204693752992162e-07	32
HCP5	2.8785758	3.005024711817136e-07	7.062337748101377e-07	32
SEPP1	1.687456	3.508432173140924e-07	8.206858884540174e-07	32
ANGPT2	2.2475948	4.0767136940818675e-07	9.525031995518382e-07	32
FOS	1.126048	4.658055321258139e-07	1.0832686793623578e-06	32
TNFRSF1B	2.008664	5.02979527316823e-07	1.167005863844137e-06	32
GMFG	2.3400161	5.928210248966431e-07	1.3675225487811836e-06	32
ADAMTS4	3.5847573	6.770214227044692e-07	1.5581620775707e-06	32
CMAHP	4.396528	6.88609242426274e-07	1.5830097527040783e-06	32
SGK1	1.8678904	7.482208716749459e-07	1.7161029166856558e-06	32
AP1S2	2.0786622	8.827746133862288e-07	2.022393157814957e-06	32
IL32	2.1507542	1.025493766458006e-06	2.3413099690822054e-06	32
DDIT4	1.6939229	1.1521542538386553e-06	2.612594679906248e-06	32
GJA4	4.5925603	1.1878834555946223e-06	2.6844823855245703e-06	32
ARHGEF3	2.3926194	1.8140999286448113e-06	4.0583891021136714e-06	32
PCDH17	2.895799	1.8701240522974213e-06	4.174384045306744e-06	32
LOC100507463	3.3803015	2.1136836942696298e-06	4.707536067415657e-06	32
TRIM22	1.8222449	2.3115532044806434e-06	5.136784898845874e-06	32
NUPR1	3.101734	2.9422952558217562e-06	6.509502778366717e-06	32
CTSL1	1.8146756	4.619402546155658e-06	1.0064057834761783e-05	32
TNFRSF4	2.5418584	4.683988995210296e-06	1.0193664842677467e-05	32
LOC643733	4.8362374	4.987847893765734e-06	1.0831374362140573e-05	32
CD58	2.4775126	5.099906591611388e-06	1.1050718508367039e-05	32
ABI3	2.5635738	6.234618173662357e-06	1.3451171895711665e-05	32
DNAJB1	1.0899441	6.82063403237223e-06	1.468381923008015e-05	32
TINAGL1	2.6522388	8.157716853251508e-06	1.7431018917204076e-05	32
IFI44	2.0705943	8.173323176907071e-06	1.7445727165223204e-05	32
SLC9A3R2	1.7094798	8.985918727483751e-06	1.9118976015922876e-05	32
HSPA1B	1.3333336	9.584742886242788e-06	2.034977258225645e-05	32
LRMP	3.44028	1.008999991305766e-05	2.1377118459867924e-05	32
DNASE1L3	5.810978	1.1638845745100795e-05	2.458045563907243e-05	32
RIN2	1.2707247	1.2362261772465178e-05	2.601250268453672e-05	32
CA2	3.8926425	1.2461686211788149e-05	2.6152541892524972e-05	32
LRRC70	6.330052	1.3166010488962538e-05	2.757279683552364e-05	32
CNIH	1.6245285	1.3879719128299315e-05	2.9006727540855414e-05	32
SP100	1.3066595	2.2024255391492095e-05	4.5108478332780925e-05	32
SOD2	1.4743156	2.384252937328098e-05	4.860862257549639e-05	32
BTN3A3	2.8331168	2.893708589736641e-05	5.872185030508922e-05	32
ARID5A	1.4669052	2.8949872200408987e-05	5.872185030508922e-05	32
SRSF10	1.5311662	2.9040735690844165e-05	5.8846475564020596e-05	32
APOD	4.419903	3.3767087178353536e-05	6.835442748654562e-05	32
LY96	2.4008927	3.595502468721701e-05	7.270985781034784e-05	32
TES	1.9508579	3.7705502105066135e-05	7.609586701325154e-05	32
ALPL	3.0609987	3.822729308118347e-05	7.707115540561184e-05	32
IER3IP1	1.3818328	4.390051020804542e-05	8.788890932541626e-05	32
CYTL1	2.3465483	4.620613081185696e-05	9.241226162371393e-05	32
ADA	2.6396909	4.789483392064404e-05	9.550315836618952e-05	32
ZBTB2	3.2735646	5.42491742344046e-05	0.0001076372504650885	32
FCN3	6.3438272	5.549063756210379e-05	0.00010999135294767849	32
COL21A1	1.8485656	9.930923525512108e-05	0.00019453327180239194	32
AVPR2	9.097328	0.00014664994909915346	0.00028531118501780826	32
APLN	4.608465	0.00016663398076064697	0.0003219980304553565	32
RCAN1	1.9881132	0.00016868595223561836	0.00032564855643941765	32
CASP4	1.5414339	0.00017399002624817972	0.0003352408983587278	32
DNAJB4	1.1133941	0.00018534032569925339	0.0003567667482180046	32
HSPA1A	1.1608481	0.00019470996173081016	0.0003737235349919581	32
GBP2	1.7498623	0.00020364350339955337	0.00038974833186517394	32
GLRX	1.8418416	0.00023358826752637628	0.00044577913650071805	32
MAP3K8	1.6872305	0.0002479282680198806	0.00047179499147455875	32
HLA-DMA	1.4534444	0.00026351716669753957	0.0005005074391216326	32
PGF	1.6911283	0.0002770540957810516	0.0005247236662519917	32
DARC	5.398513	0.0002799293134703899	0.00052966757515684	32
LOX	2.9644837	0.0002828356924986073	0.0005346610444208077	32
FN1	1.0274546	0.00029093393696293546	0.0005484145842845155	32
P2RY8	2.3771129	0.00034438035118995963	0.000646116981594671	32
HCG26	4.2437673	0.00039772402670028875	0.000742022437873673	32
MMRN1	5.7868137	0.0004475653368274569	0.0008319058305343064	32
SELE	5.6618934	0.0004484072109526631	0.0008326967705713336	32
NNMT	2.051305	0.00046037241037621095	0.0008533316225694365	32
PDE4B	1.2633016	0.0004946178247878078	0.0009151116092281365	32
LOC401397	1.6012222	0.0005032696605316166	0.000929399188424038	32
CCL2	2.4011981	0.000569631626312799	0.001046155420225526	32
BMX	12.335804	0.0006758795303502344	0.0012344831604570493	32
HS3ST1	2.7897692	0.0007873199629591568	0.0014314908417439214	32
DGKA	1.7946546	0.0008300498805941792	0.0015050768460456558	32
CXCR7	1.7436938	0.0008978327004097832	0.0016206366433389587	32
CHN1	2.65126	0.000955312912533275	0.0017181886916066095	32
CD79B	2.2422266	0.0009672619442233602	0.0017381167012099914	32
ABRACL	1.3429604	0.0009936998919240867	0.0017840213499534768	32
PRR5L	3.15816	0.0010295086956212459	0.0018449976624036663	32
CARD16	1.6741022	0.001068199774079815	0.0019080425714105968	32
SLCO2B1	1.779316	0.0010953054056997914	0.0019506774812106705	32
NT5C3	1.6505299	0.001188142587530157	0.002108505035545975	32
CTGF	1.4184432	0.0012432524427125832	0.002196559086064635	32
LYVE1	3.6519632	0.001295454109893862	0.002282738519636761	32
ADM	1.8834798	0.0013894667271526929	0.0024419450389326766	32
BTN3A1	1.7934954	0.0014913707748517913	0.0026164399558803357	32
SERPINI1	2.2078342	0.0015266650881210768	0.0026760124244015367	32
ASS1	1.5173899	0.0016137325843247282	0.002823679062685439	32
COTL1	1.0071216	0.0018408393117749164	0.003198678213336084	32
ADIRF	1.2317156	0.002149066156569452	0.0037084834453312374	32
IL6	2.761833	0.002188465542592935	0.00377321645274644	32
CSRP2	1.613859	0.0024140706411048722	0.004133682604631631	32
IFIT3	2.2388825	0.002577501787382385	0.004394717455042429	32
CHAC1	5.216523	0.0028133200698564954	0.004772383494243419	32
GNGT2	3.9416718	0.0029314230255981697	0.004955913821805866	32
SSUH2	7.9251895	0.003002819726713251	0.005068050171667934	32
CDC14A	1.7096168	0.0031226148057597537	0.005248092110520595	32
GUSBP9	2.2227392	0.0035312096451001144	0.005905032851337984	32
B3GNT2	1.5173905	0.0036263381363889607	0.006053986872101771	32
ZNF267	1.3973312	0.0036520756293164087	0.00609186927325506	32
SLC10A6	4.222541	0.00443969074908849	0.007362671225685721	32
CCRL2	2.0238006	0.004807588638527095	0.007933314585028209	32
GPX3	1.8648279	0.004863729592017364	0.008019339805469684	32
LOC100128252	1.5058239	0.005373802204026195	0.008831227944167946	32
SBDSP1	1.499169	0.005642776160570745	0.009242876593891473	32
IL27RA	2.1367812	0.006828064846186375	0.011066555666428486	32
RSAD2	3.0716095	0.007104044046562612	0.011504524771761313	32
DANCR	1.141744	0.00808019338605799	0.013011583552428325	32
POSTN	2.6284015	0.008124679186070828	0.01307269378289755	32
ZNF211	1.7300739	0.008803598833760527	0.014085758134016843	32
IFIT2	2.5274348	0.010499212567655349	0.016731812856821276	32
GJA5	8.600878	0.01056561460939811	0.016810842656162468	32
GUSBP1	1.3677347	0.010678737521993444	0.016977325154202614	32
TYMS	1.0482341	0.011131078233347802	0.017654366745991756	32
AKR1C3	1.2501409	0.013085399803182494	0.020574527992425304	32
PLAT	1.9738948	0.013240253415381506	0.02078532718270252	32
EDN1	2.291849	0.013548800458109477	0.02123636435440357	32
GBP1	1.3198638	0.01381479260363859	0.021627730983167393	32
GGTA1P	2.2195706	0.014154112917262287	0.022115801433222324	32
LXN	1.5618486	0.014358440570876076	0.02241754968130535	32
FAS	1.317566	0.014675254230599764	0.022858651449532343	32
HMGN4	1.0425545	0.01533243141548219	0.023826622246281574	32
AQP3	2.5507364	0.015364171515878126	0.023857409186146157	32
ZNF30	2.6304736	0.017295744259751656	0.02681510737945993	32
TFPI2	4.1285005	0.018489320698097018	0.028532902311878112	32
C2orf74	1.6007543	0.019061224486025437	0.02932496074773144	32
C10orf10	1.1378564	0.019209688098102307	0.029530650419834447	32
CYSLTR1	2.6998537	0.01926760408176611	0.029596934073373438	32
IFIT1	1.8475395	0.020169885412223365	0.03088803279054114	32
SCGB3A1	2.1958942	0.021003933423880235	0.03211610615272207	32
LTF	2.9388254	0.021043585702849393	0.032152155390144224	32
MIR3064	1.6868281	0.022241110811088517	0.03382678450355668	32
CMPK2	3.487514	0.02372904740070531	0.03589829656550847	32
ANGPTL4	2.3339746	0.023746723178083854	0.03589829656550847	32
B3GNT5	1.3498507	0.02379307492164678	0.03594120078798607	32
ZNF92	1.441456	0.023967156411035813	0.03614955718104949	32
SQRDL	1.3491511	0.024005391162968136	0.036160954048287404	32
LOC100507254	5.5197573	0.024456377814907403	0.03677650799234196	32
ADORA2A	2.2794993	0.02523564991642002	0.03783455759583211	32
NUDT7	3.039574	0.025516978447602947	0.03822768306756996	32
ABCB1	3.4372768	0.02614017347615992	0.039131996221796285	32
BCYRN1	2.3974354	0.028300251829890394	0.04214482774369381	32
LOC441204	4.164948	0.02983071686537652	0.044226414922722786	32
SEPT4	2.1695335	0.0305546240494877	0.045232604070300074	32
EPHX4	4.204149	0.030813655818659465	0.04558233109269151	32
MMP1	3.810014	0.03219381881696875	0.04758879352101811	32
TFPI	1.2689102	0.032659971485477675	0.048206599978564836	32
B3GALTL	1.5015354	0.03286815452057228	0.048441488784763995	32
CFH	1.494787	0.03324552475972975	0.04885455512083725	32
SPARC	4.703054	1.4385716588140722e-43	8.487148429581547e-43	33
A2M	6.968805	3.794494243650091e-40	2.1437820585593734e-39	33
PDGFRB	7.161822	1.5891332052334542e-38	8.853109778459356e-38	33
COL3A1	5.536627	1.4972160832327155e-38	8.364335660517964e-38	33
B2M	2.21144	4.6128947006561407e-38	2.5207074866973448e-37	33
LGALS3	5.069277	1.1276335367654462e-36	5.934913351397085e-36	33
SPARCL1	6.9338274	3.3768029071202686e-36	1.7679596372357427e-35	33
IFITM1	5.2649665	1.4829328347649072e-35	7.604783768025165e-35	33
TAGLN	5.474784	8.002254545822502e-34	4.0011272729112505e-33	33
LHFP	4.9740157	3.0221827195555368e-33	1.4998425407223506e-32	33
