names	scores	logFC	pvals	adj_pvals	cluster
IL1R2	2.591508	3.3297865	0.014739118542105958	0.02462072468945819	13
IGFBP3	2.543185	1.4352701	0.016130335283857142	0.026775197158064753	13
FERMT2	2.5125184	1.3926584	0.017491181582263485	0.02876227275584832	13
CDK1	2.4997566	2.3911633	0.018249236397622704	0.029889595961531866	13
FKBP10	2.4943652	1.2063665	0.018067439760099144	0.02961809667860086	13
PBK	2.4568155	1.9327824	0.019996867389830114	0.03253563408428986	13
TCF7L2	2.4028795	1.2595886	0.022500288050869063	0.03613683520470924	13
MICU3	2.3913693	3.48959	0.023420160978247024	0.03749458180876203	13
VPREB3	2.3846333	3.3932362	0.023733074477242988	0.03792980544697787	13
AC023157.3	2.3742287	1.8010327	0.024102518978035493	0.03845371659060499	13
PLA2R1	2.364948	2.1976328	0.024760896543214284	0.039368120794826496	13
DLX5	2.362729	2.0510569	0.024868673594077597	0.039506256051480074	13
FANCL	2.356036	1.4568783	0.025057299844522388	0.03978802016566834	13
CCNB2	2.3417056	2.0221221	0.026107769769211454	0.041367156645470124	13
CDA	2.33965	3.7099931	0.026315601011438348	0.041625756807828804	13
LAD1	2.3278491	1.2911437	0.026708574543755196	0.04222797340257611	13
TUBG1	2.3105886	1.245028	0.027714772440829094	0.0436513572757304	13
UBE2C	2.3100774	1.7075624	0.027974687406254913	0.04398573190047315	13
BIN2	2.3042672	1.9582806	0.028305230115958126	0.044429832318804284	13
HMMR	2.302857	2.9144042	0.028571356779225402	0.0447335437708635	13
CA2	2.2830782	1.5012093	0.029466181316171763	0.04607597967128848	13
ANP32E	2.282758	1.326827	0.029695122234937935	0.046375095798011697	13
LBR	2.2809703	1.2609333	0.029678882491921882	0.046369332265391694	13
PPP1R1B	2.2697902	1.4376423	0.030436638859020274	0.047452903200033716	13
TOP2A	2.2674706	2.224	0.030868416723219147	0.048044987275608575	13
FRMD4B	2.2616353	1.3509907	0.03099383646947399	0.04819958996410202	13
NMB	2.2596972	1.2886028	0.031051956601388042	0.04825098557673342	13
ID1	2.253906	1.3388964	0.03156087399685362	0.04897834078890135	13
MTCO2P12	40.661125	7.7060614	1.4028897882096568e-52	5.183677767434681e-50	7
H3-3B	36.32718	6.3939424	1.5140472038738273e-44	2.2848979072726024e-42	7
RAC2	18.55771	5.5736575	4.02169911608996e-25	1.3268016280314645e-23	7
IFITM1	16.26703	4.512551	7.112313362769586e-23	1.863829636555576e-21	7
LIMD2	16.257378	5.0395527	2.1127444845374052e-22	5.310606034262389e-21	7
H3-3A	16.17045	5.3849006	1.0716234122655336e-22	2.7497559085563515e-21	7
CD52	15.972579	5.542274	3.7559597292249006e-22	9.070765489860137e-21	7
CD3E	15.616452	7.029872	2.178288096002885e-21	4.8780451604428245e-20	7
CORO1A	14.814614	4.8037357	9.953263193704406e-21	2.1382155523684754e-19	7
ALDOA	13.782451	3.639479	9.279916561529782e-20	1.82389849440705e-18	7
IL2RG	13.613947	5.459698	5.989982067435417e-19	1.095692264315538e-17	7
CD3D	12.060081	5.5438833	7.667398060100625e-17	1.077225697036951e-15	7
LAPTM5	12.010068	3.8776612	3.4861309292432794e-17	5.173194290583903e-16	7
COTL1	11.990843	3.7526166	4.913113161631075e-17	7.175475546334713e-16	7
CD74	11.95409	3.161691	7.251105614056968e-18	1.2068844704477702e-16	7
PTPRC	11.754159	4.0636163	1.2091612866510006e-16	1.6609111353812072e-15	7
IL32	11.518741	4.1974096	3.155656434286305e-16	4.134805150598545e-15	7
MTRNR2L12	11.018547	3.5463243	1.0762553413853085e-15	1.3255878288062382e-14	7
GABARAP	10.866341	3.8871038	2.9674663954639716e-15	3.491970806127189e-14	7
CD37	10.757948	4.559407	5.612728678655379e-15	6.322875752326715e-14	7
HCST	10.566612	4.1546454	9.327137743318893e-15	1.0257075583798605e-13	7
CD2	10.337404	5.492972	2.7081298241196774e-14	2.850866011430829e-13	7
CNN2	10.164162	3.5682306	3.5905861856071503e-14	3.726746055005174e-13	7
LCK	9.993403	5.521265	9.322625044504774e-14	9.08894446951059e-13	7
LSP1	9.970981	4.0597067	8.073539702865687e-14	7.912925517795415e-13	7
GPSM3	9.509375	3.943813	4.205649450889238e-13	3.7902133465940816e-12	7
SRGN	9.077388	3.20209	1.1387555308477347e-12	9.947285310833048e-12	7
SEPTIN1	8.904332	7.83333	4.834742471025636e-12	3.952295006734452e-11	7
GMFG	8.873985	3.6676202	4.0204716994806755e-12	3.315991725352923e-11	7
SPOCK2	8.784401	6.19019	7.129270625556697e-12	5.7768980178578934e-11	7
TBC1D10C	8.6881695	5.484477	9.833068018932426e-12	7.864326045444874e-11	7
SHFL	8.647533	5.988794	1.1755076657414911e-11	9.360993157143987e-11	7
LAT	8.600639	5.0934157	1.3367987643625348e-11	1.0531922034796516e-10	7
PLAAT4	8.546693	6.0349665	1.6818845410305196e-11	1.322247527469738e-10	7
LCP1	8.314361	3.1527774	2.740851913604331e-11	2.122135346211964e-10	7
CD96	8.267393	6.002432	4.638298711464061e-11	3.469334764951357e-10	7
ITGB2	8.254628	3.3529758	3.517344231896553e-11	2.685245234887968e-10	7
ATP6V0C	8.166785	4.3427854	5.989604047357487e-11	4.3999178836950124e-10	7
LTB	8.07955	4.931561	8.640422311076165e-11	6.297112512707382e-10	7
WIPF1	7.870482	3.6706243	1.7319110303740846e-10	1.2166181097399701e-09	7
H2AZ1	7.8360844	4.6517153	2.08204828154062e-10	1.4488076083413544e-09	7
CD7	7.7554245	5.3230524	2.924360854597478e-10	1.986307602525309e-09	7
TRBC2	7.7550445	4.678637	2.7979668096711207e-10	1.903957156857236e-09	7
SEPTIN6	7.5972586	7.0453296	5.474532447571518e-10	3.6186757412838565e-09	7
FYB1	7.560467	3.4855988	5.034086557095862e-10	3.357572171203828e-09	7
TRAF3IP3	7.541367	4.6245317	6.303624622495362e-10	4.122458934534577e-09	7
SEPTIN9	7.3981004	5.1994314	1.1027885343597774e-09	7.037657399757129e-09	7
SEPTIN7	7.37766	5.4287524	1.200337948197446e-09	7.620702265617806e-09	7
LCP2	7.376779	4.17303	1.1282815947904228e-09	7.175560228486424e-09	7
CD27	7.301914	4.9814496	1.5497003882883141e-09	9.72180464299715e-09	7
RBIS	7.298648	4.4512815	1.5222171919585085e-09	9.565633544705254e-09	7
LBH	7.239657	3.899852	1.8519254630872085e-09	1.1481316419643012e-08	7
CCL5	7.2335258	5.227621	1.9765652543467345e-09	1.2192668806028688e-08	7
CD3G	7.11871	4.5409365	2.936674175818008e-09	1.7788542753520557e-08	7
CD69	7.1102037	4.1920977	2.981300509749501e-09	1.802930504668479e-08	7
ACAP1	7.1058683	4.3717723	3.121510720858041e-09	1.8846376002566112e-08	7
STK17A	7.0756054	3.1701567	3.211529489484106e-09	1.9326712481504517e-08	7
TAP1	7.0327096	2.731469	3.5343627323183947e-09	2.116607827539136e-08	7
GPX1	6.995716	3.5541015	4.1522104880465195e-09	2.4666266484456414e-08	7
IKZF1	6.9868927	4.1365213	4.790805434580428e-09	2.8143125724602037e-08	7
CST7	6.9786077	5.423052	5.182030453651084e-09	3.015370476573347e-08	7
APOBEC3G	6.9738374	4.558296	5.194266974076625e-09	3.017738438555524e-08	7
TRBC1	6.935289	4.674371	5.8417218539282155e-09	3.372681601603868e-08	7
RESF1	6.8958344	6.04988	7.15771047793571e-09	4.094077432813072e-08	7
CIAO2B	6.8250203	5.2190557	9.169191589756896e-09	5.1489609307221475e-08	7
SIT1	6.7402067	6.186256	1.2677404621783442e-08	7.044061665787942e-08	7
TRAC	6.679233	4.1668696	1.4690565020830435e-08	8.10173697790574e-08	7
HLA-F	6.6386156	3.0452073	1.658847903253426e-08	9.094129083859658e-08	7
TLE5	6.6318665	5.03175	1.8598078366989585e-08	1.0165665616276112e-07	7
IL2RB	6.5049176	5.070516	2.950526235625557e-08	1.56866107059517e-07	7
GIMAP4	6.4843335	3.6728916	3.0199460719061e-08	1.6032615999558963e-07	7
ZAP70	6.4056964	5.860687	4.306918688965213e-08	2.250928508589316e-07	7
NR3C1	6.3688803	2.9208648	4.478356419788918e-08	2.337221323604527e-07	7
CD48	6.3278	3.5566175	5.3198072681658315e-08	2.745347465904015e-07	7
SKAP1	6.31421	4.3488393	5.9022085010097316e-08	3.024779529990424e-07	7
IL7R	6.289828	4.643922	6.415744898752765e-08	3.269817572536754e-07	7
EMP3	6.284037	2.420558	5.534128750105033e-08	2.847995227247646e-07	7
CELF2	6.272562	2.8237662	6.171619528450692e-08	3.1540987769882857e-07	7
CD6	6.2693863	5.7556186	7.108252546279837e-08	3.588113819467759e-07	7
RGCC	6.2402263	3.1282072	7.072058379346076e-08	3.5793038577626795e-07	7
HCLS1	6.2216988	3.2176855	7.797548602283525e-08	3.898774301141762e-07	7
PTPRCAP	6.220027	7.9128814	8.613851515939613e-08	4.2665122454955595e-07	7
CYTIP	6.2139544	3.3107774	8.049982259571129e-08	4.0141274560209606e-07	7
ARHGAP15	6.212014	5.271878	8.734471906408976e-08	4.317574597018092e-07	7
DUSP2	6.195389	3.4850836	8.740313392610374e-08	4.317574597018092e-07	7
STK17B	6.0441666	3.2475765	1.5201989968120897e-07	7.247916507381512e-07	7
PPP1R18	5.987114	3.1718955	1.8799135779133521e-07	8.837507214236433e-07	7
ETS1	5.9508123	3.2550807	2.1281081102415064e-07	9.953619578914389e-07	7
ITM2A	5.9224277	3.3622506	2.3429869804307948e-07	1.0917196585992165e-06	7
SH2D2A	5.902678	5.2321997	2.693303739239354e-07	1.2424166437564812e-06	7
CLEC2D	5.879623	3.8729522	2.870045824094656e-07	1.3173688596310252e-06	7
RASAL3	5.8731794	4.8826747	2.98718881109565e-07	1.367740106195592e-06	7
H4C3	5.866209	5.1875196	3.0770046907830157e-07	1.4053810052463836e-06	7
CXCR3	5.8532624	5.974095	3.251814604067564e-07	1.4761001181854606e-06	7
SASH3	5.848984	4.975043	3.2703038206630976e-07	1.482671486791429e-06	7
DEF6	5.8196616	3.8999922	3.557017363018193e-07	1.6047837797743863e-06	7
PTPN7	5.7960324	4.146942	3.894133874142441e-07	1.7440999593886447e-06	7
IKZF3	5.683572	4.562471	5.888761617882041e-07	2.5872739807460334e-06	7
GIMAP7	5.6729927	3.9164324	5.986832196020735e-07	2.6272381192751327e-06	7
TIGIT	5.6381483	5.142081	7.009114335227382e-07	3.0576950966546844e-06	7
ARHGAP4	5.623393	4.243331	7.320552894405656e-07	3.174817247045646e-06	7
CD247	5.6122403	4.6922164	7.660019307320427e-07	3.3026570992472553e-06	7
NKG7	5.6028733	4.864734	7.905338533615375e-07	3.4044552309683926e-06	7
DOK2	5.571478	3.5570533	8.647032991062139e-07	3.7022928044003017e-06	7
SH2D1A	5.5559907	5.1653256	9.402485842228672e-07	3.997949963985609e-06	7
DENND2D	5.5310345	3.3020775	1.0109881432256854e-06	4.274143237092572e-06	7
ARHGEF1	5.529242	3.093219	1.0043061921848436e-06	4.2507575946426085e-06	7
RCSD1	5.512199	3.673736	1.078976203702725e-06	4.540793932439144e-06	7
ISG20	5.5089893	2.225871	1.0011943844007832e-06	4.242446388028548e-06	7
RGS19	5.4984727	3.258622	1.125829634483665e-06	4.716485827003562e-06	7
ANKRD44	5.4684086	3.3671772	1.2450051193493742e-06	5.1922053227945115e-06	7
CAMK4	5.43498	5.999173	1.4681241982315747e-06	6.054373786234005e-06	7
GZMA	5.4326167	4.6476502	1.4494392811755572e-06	5.990691436178618e-06	7
ARHGAP9	5.4323545	4.2455807	1.4533806075537323e-06	6.000269659118481e-06	7
CXCR4	5.422398	2.3538866	1.365763167011571e-06	5.6702189911323086e-06	7
ARHGAP30	5.405805	3.230801	1.5615786245294961e-06	6.404032206033838e-06	7
PRKCH	5.4057045	3.6205535	1.588700374879991e-06	6.50803534942524e-06	7
SLC2A3	5.405542	2.854661	1.5085212092648846e-06	6.200206749981922e-06	7
EMB	5.390999	3.3791869	1.655254228468319e-06	6.7656685555203965e-06	7
APBB1IP	5.3889666	3.4142184	1.664191109381521e-06	6.794680827806321e-06	7
GZMK	5.366105	5.406138	1.8664681190399083e-06	7.5620610743996285e-06	7
RASSF5	5.338237	4.1592774	2.0401881191018982e-06	8.19401641313208e-06	7
CSK	5.32927	2.8989027	2.036395575758783e-06	8.187684061402288e-06	7
FYN	5.295523	3.6545467	2.3472002743045084e-06	9.345802816330991e-06	7
RHOH	5.290084	2.911129	2.332664646969803e-06	9.297945922927102e-06	7
ADGRE5	5.226427	3.2582154	2.9719945636577714e-06	1.1620655992291499e-05	7
H2AZ2	5.214533	4.30846	3.177719993125732e-06	1.2376085343545144e-05	7
ICAM3	5.207784	2.9812844	3.178594043578983e-06	1.2376085343545144e-05	7
ITGA4	5.1974792	4.4461145	3.3842181646646815e-06	1.313517449415546e-05	7
TMC8	5.1829453	4.471516	3.5620403115690327e-06	1.3796372066297247e-05	7
OASL	5.166205	4.4250493	3.785157878701907e-06	1.4629872763392832e-05	7
FCMR	5.15249	3.5463846	3.907107782038583e-06	1.5025525555902047e-05	7
ARRB2	5.1442394	2.7624438	3.907856578950437e-06	1.5025525555902047e-05	7
TNFRSF1B	5.142451	3.5302815	4.037514030592855e-06	1.549181136348972e-05	7
PAG1	5.121875	3.455759	4.3210291797859516e-06	1.64940111769722e-05	7
RHOF	5.0541105	3.7053616	5.551917126509376e-06	2.0847900185418843e-05	7
CYFIP2	5.05401	3.6926568	5.544647077414943e-06	2.084178123199208e-05	7
MICOS13	5.0402336	3.8312025	5.837850423392425e-06	2.1854971949782178e-05	7
BATF	5.0045238	3.0891604	6.551044487016984e-06	2.4278946218182302e-05	7
NCF1	4.990536	3.1160429	6.768983247048734e-06	2.5011393097845072e-05	7
IL10RA	4.9882913	3.7533596	7.011828889316242e-06	2.5831214103712377e-05	7
ARHGAP25	4.9540067	4.5407357	7.975946935633387e-06	2.9035590076024988e-05	7
SF3A2	4.9524302	3.558176	7.951060396054102e-06	2.8973538622702075e-05	7
GZMM	4.941645	5.1181827	8.35301871599874e-06	3.0229582914412677e-05	7
ALOX5AP	4.910308	2.8553925	8.892559741912548e-06	3.208789867809264e-05	7
SH3KBP1	4.888185	2.1906173	9.392123283465204e-06	3.379152437429789e-05	7
BIN1	4.8732085	3.4575899	1.0433183543206609e-05	3.721101659473786e-05	7
CD53	4.807313	2.667811	1.2704831785272018e-05	4.458153223796781e-05	7
FLNA	4.743301	1.8437052	1.5292573988866377e-05	5.295788274494964e-05	7
TRIM22	4.7344055	2.7428353	1.6657332991034892e-05	5.725473990871993e-05	7
IL27RA	4.73389	3.5971003	1.7053770312696176e-05	5.836254595492738e-05	7
SEMA4D	4.7033467	3.1953955	1.868939420248008e-05	6.347179372993005e-05	7
FMNL1	4.666621	3.2583756	2.1316781579215346e-05	7.153997087665822e-05	7
CXCR6	4.66594	6.266016	2.182112669539722e-05	7.309978525792631e-05	7
SELPLG	4.6548586	3.3592937	2.2105833881302753e-05	7.378563738572444e-05	7
CD5	4.652361	6.4851756	2.2884528161408068e-05	7.604166506870756e-05	7
HNRNPLL	4.6344	3.0346987	2.382228054890394e-05	7.894468755892383e-05	7
PTPN6	4.580852	2.8193185	2.8339654151433397e-05	9.299735531931297e-05	7
PPM1M	4.5749025	3.5977674	2.93428356689241e-05	9.569441994410817e-05	7
CD8A	4.571813	5.231849	3.0023253234466183e-05	9.765485977231738e-05	7
LIME1	4.551486	6.424681	3.2282701388114696e-05	0.00010417867391186357	7
OXNAD1	4.5462303	4.0276756	3.250448747081277e-05	0.00010471149189594873	7
IRF1	4.5287037	1.744299	3.200495169227716e-05	0.0001034344391600259	7
LPCAT4	4.525581	4.3502436	3.500653559846661e-05	0.00011237979933651967	7
RAB27A	4.516669	2.7800477	3.5339862635641e-05	0.00011335138232525477	7
NME2	4.4911704	2.2517831	3.792315744128313e-05	0.00012111155293478062	7
LAG3	4.4872108	4.6209183	3.994860977391779e-05	0.00012735989052167925	7
CDC42EP3	4.4594564	2.5208385	4.24575962168817e-05	0.00013431576885391942	7
GBP5	4.447602	3.2332308	4.4766509795690225e-05	0.00014113673523470595	7
HLA-DRB5	4.42672	2.1827488	4.577010387038225e-05	0.00014393236919239355	7
CIAO2A	4.417926	4.065516	5.02237483048405e-05	0.0001571352667115882	7
PIK3CD	4.4020324	4.521311	5.315401258500635e-05	0.00016518425273473377	7
TESPA1	4.3932858	7.1252627	5.507579979423104e-05	0.0001705826322210257	7
SEPTIN2	4.391402	3.340988	5.4324716426794067e-05	0.00016853889773048203	7
PSTPIP1	4.3795633	3.9719646	5.7051405281174993e-05	0.00017611106308599968	7
SH3BP1	4.3431396	3.3786588	6.424849457785474e-05	0.00019717457430662233	7
HSH2D	4.326731	3.3653834	6.764444658736323e-05	0.00020708055521152205	7
CTSW	4.32345	4.9431744	6.917013351923135e-05	0.00021140086298888322	7
PARP8	4.314498	3.6986847	7.094871782864119e-05	0.0002161216095439647	7
SYNE2	4.3131433	2.2692845	6.97442344959286e-05	0.00021297929459707126	7
PDCD1	4.2948375	6.7473826	7.652306608804324e-05	0.00023233584979073113	7
ZC3H11A	4.285727	3.5302277	7.786919663214761e-05	0.00023603501358144825	7
CCR7	4.284019	5.1277595	7.903758836107774e-05	0.00023918418427041954	7
FERMT3	4.2810087	2.8368244	7.780565975554854e-05	0.00023603501358144825	7
LPXN	4.278008	2.8364666	7.900902996044221e-05	0.00023918418427041954	7
NFATC2	4.2773585	3.609405	8.027360134014742e-05	0.00024252735646103412	7
CARD16	4.2659717	2.6231205	8.177756413998483e-05	0.000246265769761405	7
ITGB7	4.254653	4.109769	8.670333517564909e-05	0.00025999065975224853	7
MTLN	4.2470913	4.036021	8.892800229169635e-05	0.00026520497858580956	7
IRF1-AS1	4.2390842	5.8843384	9.197635524864726e-05	0.0002734132201478292	7
FLT3LG	4.230148	4.628252	9.428810252604186e-05	0.0002798234049454533	7
TNFAIP3	4.2109094	2.1012075	9.612129996364336e-05	0.0002848181261953987	7
SOCS1	4.201593	2.9229388	0.00010245375911669773	0.0003020092692801394	7
PIM2	4.1953764	3.514561	0.00010516108815393667	0.0003088793487510302	7
JAML	4.1946235	4.1706514	0.00010555194714226796	0.0003093717988039946	7
PRF1	4.189691	4.743268	0.00010755022523301896	0.00031364524118124293	7
TCIRG1	4.1857786	2.3028252	0.00010624610888370461	0.0003105849464598802	7
HLA-DPB1	4.1746435	1.8279501	0.00010404476787079879	0.00030584360961225264	7
GNG2	4.174002	3.6270032	0.00011277250648693281	0.0003270756761924778	7
BIN2	4.17064	3.5969787	0.00011399044373664119	0.0003303487761622661	7
HLA-DPA1	4.1424026	1.8539295	0.00011613912459415535	0.0003360486024866124	7
CD8B	4.1421833	4.7693167	0.0001260992689636913	0.00036203325471704693	7
NLRC3	4.1191416	6.756689	0.0001365043560543091	0.00038888480772603865	7
TNFRSF25	4.1007338	4.825105	0.00014458447548788633	0.00041095356686749227	7
P2RY8	4.0999336	5.4565926	0.00014510666432521305	0.0004118042432270831	7
ITK	4.088281	4.91704	0.00015038053014463886	0.0004254640573387753	7
TRAT1	4.0787563	4.903276	0.00015500412449115933	0.00043787480121929186	7
STING1	4.0693784	4.610432	0.0001597829977371829	0.00044999861024305705	7
ARAP2	4.068829	3.4207256	0.00015898191048822013	0.00044808402689090266	7
RABGAP1L	4.0495787	2.2158003	0.00016585743324765734	0.0004663951414384276	7
IL16	4.047676	3.7733808	0.0001708691952306313	0.0004797581127486191	7
GET3	4.046869	4.073709	0.00017168545142410242	0.0004813184696601354	7
RBL2	4.038698	2.68608	0.00017439992459724802	0.0004885577872530943	7
SARS1	4.01475	4.0395503	0.00019039516396509207	0.0005293529953732244	7
ZFP36	4.0138445	1.2773118	0.00017655788572710392	0.0004931076249143228	7
ITGB2-AS1	4.013774	4.8628683	0.0001916777105739131	0.0005321180620365206	7
SIRPG	4.0024996	4.8223853	0.00019863293137597444	0.0005505991608658856	7
PARP10	3.9953833	2.6663158	0.00020055864810613163	0.0005555203933674336	7
MTG1	3.9860206	2.885369	0.00020718246170409383	0.000573008380236996	7
ABTB1	3.9842525	2.8701158	0.00020792068236587805	0.0005733335233894921	7
CCND2	3.9832072	2.639013	0.00020766611817494112	0.0005731377962915293	7
MACROH2A1	3.9728656	3.4905066	0.00021681889132687984	0.0005960906275690633	7
NIBAN1	3.95835	5.378577	0.000229578404206768	0.0006278994844885327	7
FAM174C	3.957415	4.5175924	0.0002298513749588738	0.0006281810876279872	7
FKBP5	3.955717	2.2756991	0.000226128114290967	0.0006189210239297208	7
BTN3A1	3.952358	3.8202808	0.0002329981654723111	0.0006353713811219111	7
CCL4	3.9496257	2.9785807	0.00023121780150393097	0.0006314484675218219	7
TXNIP	3.9488518	1.2200767	0.00021562156789961228	0.0005936823348651769	7
CTSC	3.9479408	1.7178797	0.00022533979541727268	0.000617220566394976	7
LINC-PINT	3.926	7.1915154	0.0002551598576633169	0.0006927374533915914	7
ADSS2	3.9145396	4.615381	0.0002638985196474612	0.0007138396999248677	7
SYNE1	3.9140873	3.136772	0.00026173604191783584	0.000710069511664026	7
TNFRSF14	3.9092612	2.3286924	0.0002630032036737092	0.0007124087006173389	7
PPP3CC	3.8965569	2.7761028	0.0002757209491247573	0.0007414766426608284	7
LPIN2	3.886903	2.53022	0.0002834595926229662	0.000761179647341468	7
SLFN12L	3.874658	5.572939	0.00030001635856354106	0.0008015621438122084	7
RIPOR2	3.8682206	3.7258444	0.0003039988222152977	0.0008116033088243994	7
SLC66A3	3.865447	4.195088	0.0003076734919918931	0.0008190587556988797	7
MATK	3.8649166	4.546144	0.00030843280933776746	0.0008204890068416493	7
MICOS10	3.864079	3.8448284	0.00030867950956111104	0.0008205545236174858	7
SCML4	3.862196	5.4475403	0.0003118366504418658	0.000828351131116243	7
MAP4K1	3.8556309	4.915362	0.0003183936270912766	0.0008445545241222306	7
SPN	3.8512726	3.6019049	0.0003200068362578969	0.0008476166738157198	7
P2RY10	3.8510573	5.003423	0.0003223824507791194	0.0008532973894189443	7
SNX20	3.843936	3.4531655	0.000327539377661465	0.0008663264140723789	7
IRF7	3.8314545	1.8740368	0.0003340758013190219	0.0008823517411535282	7
RO60	3.8296506	3.883106	0.0003443411607134469	0.0009062254906240644	7
EPSTI1	3.8270705	2.2289884	0.0003385252291338259	0.0008915543276190212	7
LIX1L	3.8238056	3.0340867	0.0003486440711407816	0.0009155933495843554	7
RGS1	3.8220248	1.9092662	0.0003362617957869739	0.0008874909538806204	7
SELL	3.8119392	3.7577639	0.0003637143173531159	0.0009518249951368385	7
H2AJ	3.8083029	2.952742	0.00036376426022865	0.0009518249951368385	7
PARVG	3.8028748	2.9054458	0.0003710260959509312	0.0009681789721318438	7
CTLA4	3.8018181	4.2221003	0.0003760276186081108	0.000978466232927443	7
SP140	3.799173	3.7347763	0.00037876182935711963	0.0009841947675629796	7
S1PR4	3.7952404	4.3270473	0.0003844462157995591	0.000998263364286276	7
ATP2A3	3.7695901	3.181713	0.0004146195164161151	0.0010720917516847763	7
HLA-DRB1	3.7681482	1.5239744	0.000390060970672022	0.0010121315215120233	7
ARHGAP45	3.7672658	2.4853516	0.00041440670819136685	0.0010720917516847763	7
CBLB	3.7668629	2.6924284	0.00041671941562627907	0.001076015542095808	7
WAS	3.758624	3.3518038	0.000429619529805296	0.0011054625087956607	7
NCF4	3.7564378	3.046184	0.0004309862409855756	0.0011082074881292288	7
GBP1	3.7476106	1.9118876	0.00043318900307061055	0.0011130969167913115	7
CASP1	3.7425725	2.2860608	0.0004451292150237851	0.0011398145873270174	7
FLI1	3.7248778	3.5025942	0.00047828485492799	0.0012196428840296225	7
MFSD14A	3.7009676	3.9195857	0.0005171377924601117	0.0013101049281626005	7
IGKV3-20	3.6971047	5.2562747	0.0005245781193337114	0.0013257976408605086	7
GIMAP6	3.6791394	3.4269893	0.000549877323587099	0.0013840577048054024	7
ARL4C	3.6789172	2.0578337	0.0005425823989062782	0.0013670762192389367	7
DIABLO	3.652742	5.3439646	0.0006022567477035778	0.0015036072180842702	7
DCK	3.6488056	2.3267193	0.0005996468075563651	0.0014991170188909126	7
TRANK1	3.626885	3.7593412	0.0006487533092791374	0.001609901596901553	7
GZMH	3.6234941	4.6487613	0.0006581795239130573	0.0016311021736141829	7
AKNA	3.6137094	2.8091204	0.0006717792910028921	0.0016603508229135026	7
CCDC69	3.6045656	3.5247846	0.0006949773653415763	0.0017142465720541551	7
ICOS	3.6031244	4.386403	0.0006999766423092722	0.0017219798224585626	7
NLRC5	3.6024327	3.1785648	0.0006988160354774185	0.0017214168340593742	7
IGFLR1	3.6022394	3.561693	0.0006997680846056237	0.0017219798224585626	7
PDE3B	3.6003726	5.0443645	0.0007075291830562761	0.0017370899211913225	7
ICAM2	3.5983882	2.9627461	0.0007035935431610963	0.0017285758922741027	7
PPP1R16B	3.5982091	5.760224	0.0007128906523867462	0.0017467711940112912	7
TAGAP	3.596507	2.929487	0.0007082970304645068	0.0017378204034305131	7
SLF1	3.5932214	3.5715334	0.0007210307270481306	0.0017655457497964496	7
ARID4A	3.5879493	2.227821	0.0007248235211034617	0.0017736575566074774	7
MFNG	3.5716832	3.5396528	0.0007683640367313351	0.0018715261145169962	7
STAT4	3.5360677	4.238431	0.0008590853831317975	0.002070659158951071	7
GPR65	3.5325634	3.0304258	0.0008615449526066244	0.0020752337678497245	7
LARS1	3.5315902	4.0411425	0.0008715376483934753	0.0020979359028103525	7
SNHG32	3.5299027	3.9253547	0.0008754257271854197	0.0021059232174154468	7
ARMH1	3.5042038	4.4467244	0.00094784672436514	0.0022639260804972155	7
GPRIN3	3.5029774	2.6743493	0.0009403853876543909	0.0022504689166988174	7
DDX60	3.5024536	2.7554052	0.0009457653718675005	0.0022618789961491356	7
ATXN2L	3.4948628	2.1025944	0.0009604181311795965	0.0022909909584949055	7
TBC1D4	3.4842439	2.680825	0.0010001357635171556	0.0023780576873847427	7
SLAMF6	3.4770758	5.4604616	0.0010304728195868861	0.0024423329495660965	7
TBX21	3.4666486	6.3440046	0.0010648675633969896	0.002512570655652539	7
TNFRSF4	3.461899	4.1713758	0.0010765478441437054	0.002538509434659216	7
HLA-G	3.4601936	4.03455	0.0010826593224456337	0.0025480421633354245	7
ITGAL	3.4589021	3.327426	0.001080999996199092	0.002545758435918193	7
RCAN3	3.4570196	2.2271953	0.001080707835589061	0.002545758435918193	7
VAV1	3.4445574	3.884845	0.001132335366184233	0.002654809123128643	7
LBR	3.4432786	1.9263576	0.001119200722458979	0.002627586807260839	7
RORA	3.4246602	2.2019532	0.00118964628716543	0.0027786242722980243	7
RFTN1	3.4236958	3.1522956	0.0012017223907342099	0.002805031101555847	7
SLA	3.4235325	2.379284	0.001189657266245054	0.0027786242722980243	7
KLRB1	3.4215279	4.3288627	0.0012150228232460107	0.002830593760720871	7
CXCL13	3.4196064	3.4919512	0.0012157381050782198	0.002830593760720871	7
FGD3	3.4167674	2.3300178	0.0012177874142930206	0.0028335796573127903	7
VPS13C	3.4113052	1.9277239	0.0012330125322144198	0.0028635960443320436	7
CENPC	3.4084191	2.1583827	0.0012485905364751093	0.002897953537861513	7
VSIR	3.3993692	2.232147	0.0012781779302516417	0.0029629030440902235	7
WBP1	3.3954246	3.295463	0.001310200610367263	0.0030314284629349014	7
SLAMF1	3.3884168	4.5622582	0.0013430760217267603	0.003103605941388605	7
SENP7	3.3792665	2.7369907	0.0013718304979427223	0.0031660922485311424	7
PCED1B	3.3612437	3.1898644	0.0014507348397284577	0.003335697095704201	7
GRAP2	3.351802	4.6070666	0.001497615076073531	0.0034328087506772316	7
TNIP2	3.3406484	1.9848176	0.0015297946250808804	0.0034957273591056603	7
GALM	3.340361	2.3995135	0.0015345343376005156	0.003503234217619651	7
BTN3A2	3.34011	2.2762876	0.0015349759670706942	0.003503234217619651	7
